Test name,Total connections,Duration,Conn Rate,Reply Size
10KB,1000,0.214,4670.7,483.0
10KB,1000,0.217,4598.8,483.0
10KB,1000,0.211,4750.0,483.0
10KB,1000,0.214,4669.6,483.0
10KB,1000,0.250,3992.0,483.0
10KB,1000,0.208,4807.0,483.0
10KB,1000,0.210,4766.8,483.0
10KB,1000,0.220,4538.4,483.0
10KB,1000,0.242,4134.7,483.0
10KB,1000,0.213,4695.2,483.0
10KB,1000,0.237,4220.2,483.0
10KB,1000,0.208,4802.6,483.0
10KB,1000,0.236,4229.4,483.0
10KB,1000,0.216,4639.2,483.0
10KB,1000,0.228,4393.7,483.0
10KB,1000,0.249,4020.3,483.0
10KB,1000,0.217,4613.5,483.0
10KB,1000,0.227,4407.0,483.0
10KB,1000,0.287,3485.8,483.0
10KB,1000,0.229,4361.9,483.0
10KB,1000,0.230,4348.2,483.0
10KB,1000,0.208,4800.9,483.0
10KB,1000,0.219,4560.4,483.0
10KB,1000,0.213,4698.5,483.0
10KB,1000,0.220,4548.3,483.0
10KB,1000,0.209,4785.4,483.0
10KB,1000,0.210,4768.6,483.0
10KB,1000,0.215,4654.0,483.0
10KB,1000,0.218,4593.7,483.0
10KB,1000,0.210,4769.9,483.0
10KB,1000,0.211,4735.0,483.0
10KB,1000,0.222,4514.0,483.0
10KB,1000,0.237,4220.7,483.0
10KB,1000,0.213,4699.2,483.0
10KB,1000,0.225,4446.0,483.0
10KB,1000,0.212,4709.0,483.0
10KB,1000,0.206,4856.3,483.0
10KB,1000,0.207,4836.2,483.0
10KB,1000,0.206,4860.0,483.0
10KB,1000,0.213,4697.7,483.0
10KB,1000,0.207,4820.4,483.0
10KB,1000,0.211,4729.6,483.0
10KB,1000,0.208,4798.2,483.0
10KB,1000,0.224,4473.5,483.0
10KB,1000,0.233,4294.0,483.0
10KB,1000,0.216,4627.3,483.0
10KB,1000,0.211,4743.3,483.0
10KB,1000,0.210,4758.8,483.0
10KB,1000,0.211,4730.4,483.0
10KB,1000,0.211,4748.2,483.0
10KB,1000,0.220,4555.2,483.0
10KB,1000,0.217,4618.1,483.0
10KB,1000,0.204,4897.6,483.0
10KB,1000,0.213,4696.8,483.0
10KB,1000,0.228,4377.3,483.0
10KB,1000,0.206,4861.1,483.0
10KB,1000,0.222,4511.2,483.0
10KB,1000,0.222,4506.9,483.0
10KB,1000,0.228,4391.6,483.0
10KB,1000,0.267,3744.5,483.0
10KB,1000,0.257,3895.8,483.0
10KB,1000,0.202,4942.8,483.0
10KB,1000,0.214,4670.2,483.0
10KB,1000,0.199,5017.2,483.0
10KB,1000,0.222,4507.4,483.0
10KB,1000,0.210,4768.2,483.0
10KB,1000,0.202,4940.2,483.0
10KB,1000,0.215,4643.0,483.0
10KB,1000,0.206,4860.1,483.0
10KB,1000,0.214,4671.4,483.0
10KB,1000,0.210,4752.2,483.0
10KB,1000,0.204,4907.1,483.0
10KB,1000,0.198,5043.9,483.0
10KB,1000,0.207,4834.7,483.0
10KB,1000,0.197,5067.8,483.0
10KB,1000,0.218,4596.7,483.0
10KB,1000,0.210,4753.1,483.0
10KB,1000,0.216,4634.7,483.0
10KB,1000,0.208,4818.1,483.0
10KB,1000,0.202,4955.8,483.0
10KB,1000,0.209,4774.5,483.0
10KB,1000,0.237,4211.6,483.0
10KB,1000,0.202,4949.4,483.0
10KB,1000,0.200,5005.4,483.0
10KB,1000,0.202,4957.8,483.0
10KB,1000,0.208,4810.9,483.0
10KB,1000,0.208,4809.6,483.0
10KB,1000,0.208,4800.5,483.0
10KB,1000,0.202,4945.1,483.0
10KB,1000,0.207,4825.6,483.0
10KB,1000,0.205,4867.5,483.0
10KB,1000,0.202,4944.5,483.0
10KB,1000,0.204,4898.7,483.0
10KB,1000,0.205,4868.8,483.0
10KB,1000,0.210,4752.6,483.0
10KB,1000,0.209,4774.7,483.0
10KB,1000,0.210,4760.2,483.0
10KB,1000,0.211,4735.1,483.0
10KB,1000,0.218,4591.1,483.0
10KB,1000,0.215,4660.8,483.0
10KB,1000,0.210,4768.7,483.0
10KB,1000,0.216,4636.2,483.0
10KB,1000,0.215,4658.9,483.0
10KB,1000,0.211,4742.9,483.0
10KB,1000,0.239,4179.0,483.0
10KB,1000,0.216,4627.8,483.0
10KB,1000,0.223,4475.9,483.0
10KB,1000,0.216,4632.7,483.0
10KB,1000,0.215,4654.8,483.0
10KB,1000,0.211,4750.3,483.0
10KB,1000,0.213,4704.6,483.0
10KB,1000,0.214,4673.4,483.0
10KB,1000,0.211,4732.5,483.0
10KB,1000,0.204,4909.5,483.0
10KB,1000,0.216,4620.6,483.0
10KB,1000,0.216,4628.4,483.0
10KB,1000,0.219,4556.8,483.0
10KB,1000,0.211,4728.7,483.0
10KB,1000,0.215,4656.3,483.0
10KB,1000,0.215,4648.9,483.0
10KB,1000,0.217,4609.9,483.0
10KB,1000,0.218,4585.2,483.0
10KB,1000,0.229,4370.9,483.0
10KB,1000,0.220,4540.8,483.0
10KB,1000,0.219,4559.6,483.0
10KB,1000,0.215,4648.7,483.0
10KB,1000,0.216,4635.3,483.0
10KB,1000,0.210,4754.8,483.0
10KB,1000,0.216,4640.0,483.0
10KB,1000,0.209,4793.7,483.0
10KB,1000,0.209,4776.1,483.0
10KB,1000,0.219,4556.9,483.0
10KB,1000,0.220,4555.3,483.0
10KB,1000,0.210,4752.8,483.0
10KB,1000,0.219,4567.2,483.0
10KB,1000,0.200,5000.7,483.0
10KB,1000,0.209,4793.9,483.0
10KB,1000,0.210,4758.4,483.0
10KB,1000,0.229,4358.5,483.0
10KB,1000,0.207,4840.3,483.0
10KB,1000,0.209,4788.8,483.0
10KB,1000,0.243,4113.4,483.0
10KB,1000,0.212,4710.5,483.0
10KB,1000,0.204,4894.7,483.0
10KB,1000,0.214,4678.6,483.0
10KB,1000,0.211,4749.7,483.0
10KB,1000,0.206,4861.9,483.0
10KB,1000,0.211,4747.3,483.0
10KB,1000,0.210,4771.3,483.0
10KB,1000,0.231,4336.5,483.0
10KB,1000,0.223,4477.1,483.0
10KB,1000,0.198,5048.1,483.0
10KB,1000,0.213,4687.1,483.0
10KB,1000,0.201,4984.1,483.0
10KB,1000,0.216,4624.4,483.0
10KB,1000,0.209,4774.7,483.0
10KB,1000,0.211,4740.1,483.0
10KB,1000,0.196,5109.0,483.0
10KB,1000,0.203,4914.1,483.0
10KB,1000,0.208,4798.8,483.0
10KB,1000,0.223,4487.8,483.0
10KB,1000,0.203,4916.3,483.0
10KB,1000,0.214,4681.6,483.0
10KB,1000,0.211,4748.9,483.0
10KB,1000,0.205,4887.3,483.0
10KB,1000,0.203,4937.8,483.0
10KB,1000,0.238,4207.3,483.0
10KB,1000,0.205,4871.0,483.0
10KB,1000,0.202,4941.1,483.0
10KB,1000,0.208,4802.0,483.0
10KB,1000,0.209,4796.1,483.0
10KB,1000,0.206,4865.4,483.0
10KB,1000,0.211,4728.4,483.0
10KB,1000,0.212,4723.8,483.0
10KB,1000,0.201,4981.4,483.0
10KB,1000,0.198,5054.4,483.0
10KB,1000,0.200,4997.0,483.0
10KB,1000,0.209,4785.2,483.0
10KB,1000,0.207,4825.4,483.0
10KB,1000,0.200,4988.8,483.0
10KB,1000,0.204,4902.9,483.0
10KB,1000,0.206,4849.0,483.0
10KB,1000,0.229,4370.6,483.0
10KB,1000,0.197,5080.9,483.0
10KB,1000,0.194,5156.4,483.0
10KB,1000,0.206,4854.3,483.0
10KB,1000,0.213,4694.8,483.0
10KB,1000,0.219,4566.1,483.0
10KB,1000,0.236,4244.3,483.0
10KB,1000,0.201,4963.2,483.0
10KB,1000,0.238,4200.5,483.0
10KB,1000,0.229,4359.3,483.0
10KB,1000,0.234,4281.5,483.0
10KB,1000,0.213,4688.2,483.0
10KB,1000,0.233,4294.1,483.0
10KB,1000,0.240,4165.5,483.0
10KB,1000,0.213,4698.1,483.0
10KB,1000,0.213,4693.0,483.0
10KB,1000,0.200,5009.7,483.0
10KB,1000,0.243,4122.8,483.0
10KB,1000,0.218,4581.4,483.0
10KB,1000,0.203,4934.7,483.0
10KB,1000,0.208,4814.3,483.0
10KB,1000,0.199,5032.8,483.0
10KB,1000,0.198,5062.0,483.0
10KB,1000,0.216,4628.7,483.0
10KB,1000,0.244,4090.5,483.0
10KB,1000,0.207,4833.5,483.0
10KB,1000,0.197,5063.6,483.0
10KB,1000,0.199,5017.7,483.0
10KB,1000,0.204,4897.9,483.0
10KB,1000,0.204,4909.7,483.0
10KB,1000,0.199,5027.4,483.0
10KB,1000,0.213,4689.9,483.0
10KB,1000,0.242,4134.3,483.0
10KB,1000,0.220,4546.4,483.0
10KB,1000,0.201,4976.6,483.0
10KB,1000,0.205,4872.0,483.0
10KB,1000,0.222,4510.9,483.0
10KB,1000,0.210,4771.7,483.0
10KB,1000,0.202,4941.8,483.0
10KB,1000,0.205,4879.4,483.0
10KB,1000,0.205,4872.8,483.0
10KB,1000,0.209,4794.4,483.0
10KB,1000,0.197,5084.7,483.0
10KB,1000,0.207,4829.4,483.0
10KB,1000,0.195,5123.3,483.0
10KB,1000,0.208,4815.3,483.0
10KB,1000,0.200,4996.2,483.0
10KB,1000,0.213,4690.9,483.0
10KB,1000,0.232,4318.7,483.0
10KB,1000,0.207,4821.2,483.0
10KB,1000,0.205,4878.5,483.0
10KB,1000,0.208,4808.0,483.0
10KB,1000,0.227,4398.2,483.0
10KB,1000,0.205,4886.1,483.0
10KB,1000,0.210,4769.0,483.0
10KB,1000,0.215,4647.8,483.0
10KB,1000,0.202,4947.5,483.0
10KB,1000,0.248,4034.0,483.0
10KB,1000,0.231,4338.1,483.0
10KB,1000,0.214,4670.9,483.0
10KB,1000,0.208,4817.4,483.0
10KB,1000,0.203,4935.0,483.0
10KB,1000,0.232,4305.9,483.0
10KB,1000,0.213,4687.3,483.0
10KB,1000,0.206,4860.3,483.0
10KB,1000,0.203,4931.5,483.0
10KB,1000,0.220,4547.6,483.0
10KB,1000,0.213,4688.6,483.0
10KB,1000,0.200,5003.5,483.0
10KB,1000,0.211,4748.7,483.0
10KB,1000,0.213,4688.7,483.0
10KB,1000,0.211,4731.5,483.0
10KB,1000,0.209,4785.9,483.0
10KB,1000,0.226,4426.2,483.0
10KB,1000,0.204,4895.5,483.0
10KB,1000,0.213,4687.1,483.0
10KB,1000,0.204,4906.3,483.0
10KB,1000,0.201,4963.6,483.0
10KB,1000,0.214,4680.0,483.0
10KB,1000,0.212,4713.5,483.0
10KB,1000,0.244,4099.9,483.0
10KB,1000,0.220,4541.9,483.0
10KB,1000,0.223,4477.0,483.0
10KB,1000,0.217,4598.8,483.0
10KB,1000,0.242,4138.3,483.0
10KB,1000,0.212,4706.8,483.0
10KB,1000,0.212,4710.3,483.0
10KB,1000,0.214,4678.5,483.0
10KB,1000,0.236,4242.4,483.0
10KB,1000,0.209,4780.1,483.0
10KB,1000,0.238,4200.9,483.0
10KB,1000,0.209,4777.9,483.0
10KB,1000,0.209,4785.8,483.0
10KB,1000,0.219,4555.8,483.0
10KB,1000,0.218,4592.9,483.0
10KB,1000,0.228,4394.5,483.0
10KB,1000,0.210,4767.3,483.0
10KB,1000,0.215,4660.6,483.0
10KB,1000,0.241,4142.0,483.0
10KB,1000,0.208,4796.6,483.0
10KB,1000,0.230,4351.9,483.0
10KB,1000,0.217,4601.0,483.0
10KB,1000,0.249,4017.0,483.0
10KB,1000,0.209,4779.0,483.0
10KB,1000,0.242,4138.6,483.0
10KB,1000,0.221,4530.5,483.0
10KB,1000,0.212,4721.0,483.0
10KB,1000,0.248,4033.4,483.0
10KB,1000,0.212,4712.3,483.0
10KB,1000,0.209,4779.1,483.0
10KB,1000,0.213,4697.2,483.0
10KB,1000,0.216,4633.0,483.0
10KB,1000,0.215,4644.8,483.0
10KB,1000,0.217,4603.0,483.0
10KB,1000,0.216,4637.0,483.0
10KB,1000,0.216,4637.4,483.0
10KB,1000,0.214,4680.2,483.0
10KB,1000,0.213,4685.9,483.0
10KB,1000,0.216,4626.0,483.0
10KB,1000,0.213,4696.7,483.0
10KB,1000,0.229,4365.2,483.0
10KB,1000,0.213,4694.8,483.0
10KB,1000,0.214,4671.7,483.0
10KB,1000,0.204,4890.1,483.0
10KB,1000,0.219,4563.2,483.0
10KB,1000,0.209,4789.3,483.0
10KB,1000,0.209,4790.1,483.0
10KB,1000,0.221,4523.0,483.0
10KB,1000,0.208,4804.8,483.0
10KB,1000,0.267,3739.9,483.0
10KB,1000,0.212,4719.5,483.0
10KB,1000,0.222,4509.1,483.0
10KB,1000,0.212,4725.1,483.0
10KB,1000,0.215,4656.8,483.0
10KB,1000,0.215,4640.7,483.0
10KB,1000,0.282,3548.4,483.0
10KB,1000,0.213,4694.0,483.0
10KB,1000,0.215,4658.8,483.0
10KB,1000,0.210,4759.8,483.0
25KB,1000,0.219,4569.4,483.0
25KB,1000,0.209,4782.7,483.0
25KB,1000,0.218,4578.2,483.0
25KB,1000,0.209,4780.3,483.0
25KB,1000,0.219,4556.8,483.0
25KB,1000,0.218,4591.9,483.0
25KB,1000,0.222,4506.1,483.0
25KB,1000,0.249,4017.2,483.0
25KB,1000,0.244,4102.2,483.0
25KB,1000,0.249,4023.8,483.0
25KB,1000,0.276,3618.5,483.0
25KB,1000,0.239,4191.3,483.0
25KB,1000,0.216,4637.4,483.0
25KB,1000,0.214,4663.7,483.0
25KB,1000,0.218,4584.7,483.0
25KB,1000,0.209,4775.4,483.0
25KB,1000,0.206,4849.4,483.0
25KB,1000,0.216,4621.9,483.0
25KB,1000,0.208,4804.0,483.0
25KB,1000,0.220,4555.0,483.0
25KB,1000,0.216,4636.4,483.0
25KB,1000,0.248,4035.1,483.0
25KB,1000,0.208,4804.6,483.0
25KB,1000,0.230,4340.0,483.0
25KB,1000,0.204,4897.2,483.0
25KB,1000,0.212,4706.8,483.0
25KB,1000,0.211,4736.4,483.0
25KB,1000,0.204,4899.1,483.0
25KB,1000,0.220,4542.4,483.0
25KB,1000,0.221,4529.3,483.0
25KB,1000,0.245,4078.2,483.0
25KB,1000,0.222,4511.2,483.0
25KB,1000,0.216,4627.9,483.0
25KB,1000,0.217,4608.1,483.0
25KB,1000,0.214,4682.2,483.0
25KB,1000,0.220,4536.3,483.0
25KB,1000,0.214,4679.7,483.0
25KB,1000,0.199,5028.4,483.0
25KB,1000,0.218,4589.8,483.0
25KB,1000,0.207,4840.5,483.0
25KB,1000,0.211,4746.0,483.0
25KB,1000,0.210,4769.8,483.0
25KB,1000,0.203,4915.6,483.0
25KB,1000,0.199,5013.1,483.0
25KB,1000,0.201,4972.6,483.0
25KB,1000,0.204,4914.0,483.0
25KB,1000,0.204,4909.8,483.0
25KB,1000,0.200,5002.2,483.0
25KB,1000,0.202,4944.4,483.0
25KB,1000,0.206,4858.0,483.0
25KB,1000,0.237,4219.1,483.0
25KB,1000,0.237,4213.7,483.0
25KB,1000,0.241,4150.7,483.0
25KB,1000,0.238,4201.1,483.0
25KB,1000,0.246,4058.0,483.0
25KB,1000,0.230,4354.5,483.0
25KB,1000,0.210,4754.7,483.0
25KB,1000,0.213,4697.6,483.0
25KB,1000,0.206,4855.7,483.0
25KB,1000,0.213,4700.8,483.0
25KB,1000,0.220,4545.2,483.0
25KB,1000,0.213,4692.1,483.0
25KB,1000,0.206,4856.0,483.0
25KB,1000,0.211,4729.7,483.0
25KB,1000,0.207,4842.5,483.0
25KB,1000,0.216,4623.0,483.0
25KB,1000,0.217,4599.2,483.0
25KB,1000,0.214,4663.0,483.0
25KB,1000,0.205,4867.1,483.0
25KB,1000,0.216,4636.6,483.0
25KB,1000,0.207,4820.6,483.0
25KB,1000,0.214,4674.8,483.0
25KB,1000,0.212,4721.4,483.0
25KB,1000,0.208,4817.0,483.0
25KB,1000,0.231,4324.1,483.0
25KB,1000,0.213,4698.5,483.0
25KB,1000,0.207,4842.5,483.0
25KB,1000,0.207,4820.9,483.0
25KB,1000,0.227,4414.3,483.0
25KB,1000,0.210,4765.4,483.0
25KB,1000,0.215,4644.7,483.0
25KB,1000,0.219,4569.7,483.0
25KB,1000,0.207,4833.5,483.0
25KB,1000,0.218,4577.4,483.0
25KB,1000,0.203,4921.7,483.0
25KB,1000,0.225,4449.0,483.0
25KB,1000,0.210,4764.6,483.0
25KB,1000,0.218,4579.1,483.0
25KB,1000,0.218,4592.2,483.0
25KB,1000,0.207,4841.3,483.0
25KB,1000,0.206,4861.2,483.0
25KB,1000,0.207,4835.6,483.0
25KB,1000,0.207,4826.6,483.0
25KB,1000,0.208,4809.7,483.0
25KB,1000,0.209,4788.4,483.0
25KB,1000,0.211,4739.6,483.0
25KB,1000,0.214,4679.9,483.0
25KB,1000,0.204,4901.6,483.0
25KB,1000,0.210,4769.6,483.0
25KB,1000,0.211,4739.2,483.0
25KB,1000,0.215,4649.0,483.0
25KB,1000,0.214,4669.9,483.0
25KB,1000,0.214,4683.6,483.0
25KB,1000,0.209,4787.6,483.0
25KB,1000,0.211,4738.7,483.0
25KB,1000,0.229,4362.1,483.0
25KB,1000,0.232,4309.0,483.0
25KB,1000,0.221,4531.8,483.0
25KB,1000,0.219,4567.5,483.0
25KB,1000,0.214,4678.5,483.0
25KB,1000,0.206,4856.8,483.0
25KB,1000,0.226,4423.1,483.0
25KB,1000,0.218,4592.4,483.0
25KB,1000,0.210,4764.4,483.0
25KB,1000,0.234,4267.3,483.0
25KB,1000,0.216,4622.9,483.0
25KB,1000,0.217,4614.0,483.0
25KB,1000,0.213,4704.4,483.0
25KB,1000,0.209,4778.9,483.0
25KB,1000,0.212,4716.1,483.0
25KB,1000,0.214,4665.6,483.0
25KB,1000,0.213,4694.9,483.0
25KB,1000,0.205,4872.0,483.0
25KB,1000,0.199,5031.1,483.0
25KB,1000,0.207,4841.6,483.0
25KB,1000,0.204,4903.5,483.0
25KB,1000,0.204,4906.5,483.0
25KB,1000,0.204,4897.3,483.0
25KB,1000,0.202,4955.6,483.0
25KB,1000,0.205,4872.8,483.0
25KB,1000,0.203,4925.1,483.0
25KB,1000,0.207,4819.8,483.0
25KB,1000,0.218,4595.4,483.0
25KB,1000,0.206,4855.6,483.0
25KB,1000,0.205,4883.9,483.0
25KB,1000,0.212,4718.9,483.0
25KB,1000,0.204,4906.8,483.0
25KB,1000,0.205,4867.7,483.0
25KB,1000,0.201,4973.6,483.0
25KB,1000,0.203,4919.2,483.0
25KB,1000,0.209,4788.6,483.0
25KB,1000,0.205,4878.8,483.0
25KB,1000,0.204,4895.5,483.0
25KB,1000,0.208,4804.6,483.0
25KB,1000,0.216,4629.3,483.0
25KB,1000,0.198,5038.2,483.0
25KB,1000,0.202,4942.6,483.0
25KB,1000,0.203,4921.9,483.0
25KB,1000,0.215,4641.8,483.0
25KB,1000,0.205,4877.3,483.0
25KB,1000,0.200,4997.4,483.0
25KB,1000,0.218,4581.5,483.0
25KB,1000,0.218,4588.8,483.0
25KB,1000,0.212,4717.9,483.0
25KB,1000,0.216,4631.3,483.0
25KB,1000,0.215,4659.1,483.0
25KB,1000,0.205,4867.2,483.0
25KB,1000,0.203,4927.7,483.0
25KB,1000,0.199,5024.0,483.0
25KB,1000,0.206,4865.3,483.0
25KB,1000,0.197,5083.1,483.0
25KB,1000,0.202,4949.3,483.0
25KB,1000,0.199,5020.5,483.0
25KB,1000,0.195,5128.5,483.0
25KB,1000,0.199,5015.8,483.0
25KB,1000,0.213,4689.9,483.0
25KB,1000,0.207,4825.4,483.0
25KB,1000,0.210,4763.5,483.0
25KB,1000,0.209,4777.5,483.0
25KB,1000,0.209,4779.7,483.0
25KB,1000,0.198,5052.8,483.0
25KB,1000,0.200,4997.6,483.0
25KB,1000,0.217,4610.1,483.0
25KB,1000,0.235,4251.0,483.0
25KB,1000,0.198,5060.4,483.0
25KB,1000,0.246,4067.3,483.0
25KB,1000,0.203,4919.4,483.0
25KB,1000,0.201,4975.0,483.0
25KB,1000,0.208,4796.2,483.0
25KB,1000,0.201,4987.4,483.0
25KB,1000,0.212,4711.0,483.0
25KB,1000,0.205,4883.9,483.0
25KB,1000,0.204,4896.2,483.0
25KB,1000,0.202,4942.7,483.0
25KB,1000,0.220,4550.4,483.0
25KB,1000,0.200,4996.7,483.0
25KB,1000,0.207,4824.6,483.0
25KB,1000,0.210,4750.7,483.0
25KB,1000,0.208,4818.0,483.0
25KB,1000,0.209,4775.6,483.0
25KB,1000,0.202,4945.4,483.0
25KB,1000,0.215,4653.0,483.0
25KB,1000,0.219,4574.5,483.0
25KB,1000,0.216,4624.9,483.0
25KB,1000,0.202,4941.9,483.0
25KB,1000,0.218,4594.0,483.0
25KB,1000,0.209,4783.9,483.0
25KB,1000,0.226,4426.7,483.0
25KB,1000,0.217,4609.6,483.0
25KB,1000,0.212,4725.4,483.0
25KB,1000,0.236,4230.0,483.0
25KB,1000,0.227,4413.4,483.0
25KB,1000,0.224,4472.5,483.0
25KB,1000,0.214,4680.8,483.0
25KB,1000,0.209,4780.2,483.0
25KB,1000,0.209,4792.2,483.0
25KB,1000,0.207,4834.4,483.0
25KB,1000,0.215,4656.3,483.0
25KB,1000,0.211,4740.1,483.0
25KB,1000,0.215,4650.5,483.0
25KB,1000,0.218,4578.5,483.0
25KB,1000,0.221,4532.1,483.0
25KB,1000,0.218,4585.4,483.0
25KB,1000,0.218,4594.8,483.0
25KB,1000,0.231,4320.3,483.0
25KB,1000,0.214,4664.1,483.0
25KB,1000,0.216,4639.7,483.0
25KB,1000,0.212,4719.6,483.0
25KB,1000,0.216,4620.5,483.0
25KB,1000,0.206,4863.6,483.0
25KB,1000,0.213,4684.2,483.0
25KB,1000,0.205,4871.8,483.0
25KB,1000,0.217,4599.4,483.0
25KB,1000,0.220,4540.3,483.0
25KB,1000,0.212,4723.6,483.0
25KB,1000,0.207,4838.0,483.0
25KB,1000,0.205,4882.8,483.0
25KB,1000,0.246,4070.3,483.0
25KB,1000,0.213,4687.0,483.0
25KB,1000,0.219,4576.2,483.0
25KB,1000,0.208,4801.7,483.0
25KB,1000,0.205,4868.4,483.0
25KB,1000,0.211,4745.1,483.0
25KB,1000,0.206,4856.1,483.0
25KB,1000,0.220,4537.2,483.0
25KB,1000,0.211,4740.8,483.0
25KB,1000,0.204,4900.0,483.0
25KB,1000,0.221,4532.3,483.0
25KB,1000,0.196,5094.7,483.0
25KB,1000,0.200,5010.6,483.0
25KB,1000,0.222,4501.1,483.0
25KB,1000,0.233,4297.0,483.0
25KB,1000,0.213,4703.5,483.0
25KB,1000,0.210,4772.4,483.0
25KB,1000,0.216,4626.1,483.0
25KB,1000,0.198,5040.2,483.0
25KB,1000,0.229,4368.2,483.0
25KB,1000,0.235,4264.0,483.0
25KB,1000,0.215,4654.0,483.0
25KB,1000,0.234,4280.6,483.0
25KB,1000,0.209,4778.3,483.0
25KB,1000,0.213,4693.5,483.0
25KB,1000,0.196,5092.6,483.0
25KB,1000,0.222,4494.7,483.0
25KB,1000,0.229,4362.0,483.0
25KB,1000,0.238,4198.4,483.0
25KB,1000,0.239,4183.5,483.0
25KB,1000,0.238,4199.4,483.0
25KB,1000,0.233,4293.3,483.0
25KB,1000,0.209,4778.0,483.0
25KB,1000,0.221,4529.0,483.0
25KB,1000,0.212,4715.2,483.0
25KB,1000,0.245,4089.3,483.0
25KB,1000,0.220,4535.5,483.0
25KB,1000,0.216,4627.5,483.0
25KB,1000,0.212,4717.4,483.0
25KB,1000,0.222,4494.8,483.0
25KB,1000,0.207,4841.1,483.0
25KB,1000,0.214,4674.1,483.0
25KB,1000,0.215,4661.8,483.0
25KB,1000,0.218,4583.7,483.0
25KB,1000,0.228,4391.4,483.0
25KB,1000,0.243,4121.9,483.0
25KB,1000,0.219,4564.6,483.0
25KB,1000,0.219,4561.3,483.0
25KB,1000,0.211,4733.7,483.0
25KB,1000,0.222,4498.9,483.0
25KB,1000,0.209,4781.8,483.0
25KB,1000,0.214,4670.5,483.0
25KB,1000,0.216,4629.0,483.0
25KB,1000,0.204,4903.6,483.0
25KB,1000,0.219,4556.8,483.0
25KB,1000,0.209,4793.6,483.0
25KB,1000,0.215,4658.0,483.0
25KB,1000,0.214,4674.4,483.0
25KB,1000,0.224,4471.5,483.0
25KB,1000,0.213,4697.7,483.0
25KB,1000,0.222,4505.1,483.0
25KB,1000,0.226,4423.8,483.0
25KB,1000,0.208,4813.8,483.0
25KB,1000,0.208,4798.5,483.0
25KB,1000,0.211,4736.2,483.0
25KB,1000,0.226,4423.4,483.0
25KB,1000,0.214,4675.6,483.0
25KB,1000,0.214,4682.6,483.0
25KB,1000,0.212,4711.3,483.0
25KB,1000,0.220,4554.5,483.0
25KB,1000,0.211,4730.6,483.0
25KB,1000,0.213,4686.5,483.0
25KB,1000,0.212,4714.6,483.0
25KB,1000,0.218,4585.9,483.0
25KB,1000,0.227,4409.7,483.0
25KB,1000,0.217,4608.2,483.0
25KB,1000,0.224,4459.8,483.0
25KB,1000,0.221,4522.9,483.0
25KB,1000,0.221,4532.1,483.0
25KB,1000,0.220,4537.6,483.0
25KB,1000,0.219,4557.3,483.0
25KB,1000,0.223,4482.2,483.0
25KB,1000,0.222,4506.2,483.0
25KB,1000,0.224,4462.7,483.0
25KB,1000,0.214,4675.1,483.0
25KB,1000,0.215,4656.0,483.0
25KB,1000,0.220,4553.0,483.0
25KB,1000,0.229,4360.2,483.0
25KB,1000,0.217,4615.1,483.0
25KB,1000,0.218,4579.6,483.0
25KB,1000,0.217,4604.9,483.0
25KB,1000,0.242,4126.6,483.0
25KB,1000,0.226,4425.0,483.0
25KB,1000,0.215,4660.2,483.0
25KB,1000,0.225,4447.1,483.0
25KB,1000,0.241,4143.7,483.0
25KB,1000,0.223,4481.6,483.0
25KB,1000,0.211,4737.7,483.0
25KB,1000,0.220,4538.6,483.0
25KB,1000,0.250,4007.8,483.0
25KB,1000,0.224,4458.9,483.0
25KB,1000,0.224,4470.1,483.0
25KB,1000,0.233,4286.1,483.0
25KB,1000,0.216,4640.2,483.0
25KB,1000,0.219,4561.7,483.0
25KB,1000,0.218,4596.1,483.0
25KB,1000,0.256,3910.0,483.0
25KB,1000,0.225,4438.4,483.0
25KB,1000,0.218,4588.3,483.0
25KB,1000,0.212,4724.6,483.0
25KB,1000,0.230,4347.7,483.0
25KB,1000,0.216,4638.5,483.0
25KB,1000,0.230,4348.0,483.0
25KB,1000,0.215,4648.2,483.0
25KB,1000,0.218,4592.4,483.0
25KB,1000,0.211,4730.1,483.0
25KB,1000,0.216,4639.9,483.0
25KB,1000,0.214,4662.7,483.0
25KB,1000,0.217,4606.7,483.0
25KB,1000,0.231,4329.7,483.0
25KB,1000,0.212,4723.0,483.0
25KB,1000,0.219,4567.2,483.0
25KB,1000,0.209,4791.5,483.0
25KB,1000,0.210,4769.1,483.0
25KB,1000,0.212,4720.6,483.0
25KB,1000,0.224,4465.3,483.0
25KB,1000,0.209,4793.5,483.0
25KB,1000,0.208,4797.8,483.0
25KB,1000,0.211,4739.5,483.0
25KB,1000,0.219,4562.8,483.0
25KB,1000,0.205,4872.4,483.0
25KB,1000,0.217,4612.8,483.0
25KB,1000,0.208,4806.8,483.0
25KB,1000,0.219,4572.7,483.0
25KB,1000,0.208,4809.7,483.0
25KB,1000,0.213,4698.2,483.0
25KB,1000,0.210,4761.1,483.0
25KB,1000,0.211,4729.9,483.0
25KB,1000,0.210,4769.3,483.0
25KB,1000,0.203,4930.6,483.0
25KB,1000,0.209,4780.3,483.0
25KB,1000,0.206,4849.5,483.0
25KB,1000,0.214,4677.9,483.0
25KB,1000,0.207,4838.0,483.0
25KB,1000,0.208,4802.3,483.0
25KB,1000,0.208,4803.7,483.0
25KB,1000,0.212,4718.9,483.0
25KB,1000,0.201,4980.4,483.0
25KB,1000,0.207,4820.9,483.0
25KB,1000,0.204,4896.6,483.0
