Test name,Total connections,Duration,Conn Rate,Reply Size
10KB,1000,0.090,11084.9,483.0
10KB,1000,0.090,11135.5,483.0
10KB,1000,0.086,11593.6,483.0
10KB,1000,0.090,11067.6,483.0
10KB,1000,0.092,10853.8,483.0
10KB,1000,0.088,11361.3,483.0
10KB,1000,0.093,10756.6,483.0
10KB,1000,0.086,11566.4,483.0
10KB,1000,0.088,11351.4,483.0
10KB,1000,0.093,10785.7,483.0
10KB,1000,0.091,10965.2,483.0
10KB,1000,0.089,11240.3,483.0
10KB,1000,0.083,12058.1,483.0
10KB,1000,0.090,11147.2,483.0
10KB,1000,0.103,9673.6,483.0
10KB,1000,0.098,10176.1,483.0
10KB,1000,0.104,9652.3,483.0
10KB,1000,0.106,9421.0,483.0
10KB,1000,0.113,8825.3,483.0
10KB,1000,0.109,9188.4,483.0
10KB,1000,0.105,9551.5,483.0
10KB,1000,0.105,9516.3,483.0
10KB,1000,0.114,8808.6,483.0
10KB,1000,0.104,9584.1,483.0
10KB,1000,0.106,9396.5,483.0
10KB,1000,0.100,9993.7,483.0
10KB,1000,0.102,9773.0,483.0
10KB,1000,0.104,9577.3,483.0
10KB,1000,0.104,9608.5,483.0
10KB,1000,0.101,9894.8,483.0
10KB,1000,0.106,9463.1,483.0
10KB,1000,0.108,9279.7,483.0
10KB,1000,0.103,9734.9,483.0
10KB,1000,0.103,9719.4,483.0
10KB,1000,0.104,9632.2,483.0
10KB,1000,0.105,9537.3,483.0
10KB,1000,0.104,9612.0,483.0
10KB,1000,0.107,9344.6,483.0
10KB,1000,0.117,8561.4,483.0
10KB,1000,0.108,9274.7,483.0
10KB,1000,0.105,9535.5,483.0
10KB,1000,0.104,9643.9,483.0
10KB,1000,0.102,9851.5,483.0
10KB,1000,0.100,9958.2,483.0
10KB,1000,0.103,9692.8,483.0
10KB,1000,0.099,10132.0,483.0
10KB,1000,0.085,11696.7,483.0
10KB,1000,0.088,11424.4,483.0
10KB,1000,0.086,11627.5,483.0
10KB,1000,0.087,11491.9,483.0
10KB,1000,0.088,11421.1,483.0
10KB,1000,0.095,10493.3,483.0
10KB,1000,0.090,11097.4,483.0
10KB,1000,0.089,11270.3,483.0
10KB,1000,0.089,11191.3,483.0
10KB,1000,0.086,11590.7,483.0
10KB,1000,0.094,10652.8,483.0
10KB,1000,0.095,10511.9,483.0
10KB,1000,0.097,10285.0,483.0
10KB,1000,0.096,10395.1,483.0
10KB,1000,0.100,10014.8,483.0
10KB,1000,0.091,10998.8,483.0
10KB,1000,0.091,10954.2,483.0
10KB,1000,0.085,11784.4,483.0
10KB,1000,0.086,11674.9,483.0
10KB,1000,0.085,11834.0,483.0
10KB,1000,0.087,11501.3,483.0
10KB,1000,0.091,11002.7,483.0
10KB,1000,0.089,11286.5,483.0
10KB,1000,0.088,11314.1,483.0
10KB,1000,0.097,10271.9,483.0
10KB,1000,0.100,10030.9,483.0
10KB,1000,0.099,10082.0,483.0
10KB,1000,0.097,10298.9,483.0
10KB,1000,0.093,10703.4,483.0
10KB,1000,0.096,10402.5,483.0
10KB,1000,0.094,10650.9,483.0
10KB,1000,0.095,10552.1,483.0
10KB,1000,0.095,10532.6,483.0
10KB,1000,0.093,10791.8,483.0
10KB,1000,0.098,10155.3,483.0
10KB,1000,0.112,8927.5,483.0
10KB,1000,0.099,10084.9,483.0
10KB,1000,0.093,10786.7,483.0
10KB,1000,0.096,10397.1,483.0
10KB,1000,0.096,10415.6,483.0
10KB,1000,0.091,11034.6,483.0
10KB,1000,0.092,10830.4,483.0
10KB,1000,0.090,11140.8,483.0
10KB,1000,0.099,10136.2,483.0
10KB,1000,0.097,10294.9,483.0
10KB,1000,0.097,10341.7,483.0
10KB,1000,0.098,10191.9,483.0
10KB,1000,0.097,10307.7,483.0
10KB,1000,0.093,10729.6,483.0
10KB,1000,0.100,10018.6,483.0
10KB,1000,0.097,10298.7,483.0
10KB,1000,0.097,10289.3,483.0
10KB,1000,0.097,10261.5,483.0
10KB,1000,0.098,10178.4,483.0
10KB,1000,0.097,10267.9,483.0
10KB,1000,0.112,8956.1,483.0
10KB,1000,0.096,10374.4,483.0
10KB,1000,0.095,10526.2,483.0
10KB,1000,0.090,11116.4,483.0
10KB,1000,0.091,11005.4,483.0
10KB,1000,0.090,11097.4,483.0
10KB,1000,0.092,10863.2,483.0
10KB,1000,0.092,10859.5,483.0
10KB,1000,0.100,10015.6,483.0
10KB,1000,0.099,10104.0,483.0
10KB,1000,0.101,9862.5,483.0
10KB,1000,0.098,10246.5,483.0
10KB,1000,0.091,10930.2,483.0
10KB,1000,0.094,10582.9,483.0
10KB,1000,0.099,10057.2,483.0
10KB,1000,0.100,9956.4,483.0
10KB,1000,0.093,10759.5,483.0
10KB,1000,0.090,11104.6,483.0
10KB,1000,0.094,10685.5,483.0
10KB,1000,0.090,11099.6,483.0
10KB,1000,0.093,10710.8,483.0
10KB,1000,0.093,10758.2,483.0
10KB,1000,0.087,11438.1,483.0
10KB,1000,0.091,10953.8,483.0
10KB,1000,0.091,10987.4,483.0
10KB,1000,0.086,11630.3,483.0
10KB,1000,0.091,11035.2,483.0
10KB,1000,0.086,11649.8,483.0
10KB,1000,0.086,11627.9,483.0
10KB,1000,0.086,11655.2,483.0
10KB,1000,0.086,11560.7,483.0
10KB,1000,0.094,10663.1,483.0
10KB,1000,0.088,11306.7,483.0
10KB,1000,0.084,11895.2,483.0
10KB,1000,0.089,11272.2,483.0
10KB,1000,0.092,10919.4,483.0
10KB,1000,0.086,11591.1,483.0
10KB,1000,0.089,11252.9,483.0
10KB,1000,0.089,11184.2,483.0
10KB,1000,0.091,11042.9,483.0
10KB,1000,0.089,11234.7,483.0
10KB,1000,0.092,10866.9,483.0
10KB,1000,0.091,11010.7,483.0
10KB,1000,0.091,10991.8,483.0
10KB,1000,0.084,11965.0,483.0
10KB,1000,0.089,11173.4,483.0
10KB,1000,0.090,11078.5,483.0
10KB,1000,0.090,11169.2,483.0
10KB,1000,0.091,10964.4,483.0
10KB,1000,0.089,11178.6,483.0
10KB,1000,0.089,11280.4,483.0
10KB,1000,0.091,10992.5,483.0
10KB,1000,0.087,11444.9,483.0
10KB,1000,0.094,10639.2,483.0
10KB,1000,0.089,11238.6,483.0
10KB,1000,0.088,11344.4,483.0
10KB,1000,0.089,11184.3,483.0
10KB,1000,0.089,11249.7,483.0
10KB,1000,0.090,11109.4,483.0
10KB,1000,0.086,11582.1,483.0
10KB,1000,0.088,11350.7,483.0
10KB,1000,0.090,11165.9,483.0
10KB,1000,0.095,10548.1,483.0
10KB,1000,0.097,10354.6,483.0
10KB,1000,0.099,10065.6,483.0
10KB,1000,0.098,10225.9,483.0
10KB,1000,0.094,10663.8,483.0
10KB,1000,0.096,10445.6,483.0
10KB,1000,0.089,11200.1,483.0
10KB,1000,0.094,10611.2,483.0
10KB,1000,0.090,11087.8,483.0
10KB,1000,0.095,10578.8,483.0
10KB,1000,0.095,10571.8,483.0
10KB,1000,0.095,10553.0,483.0
10KB,1000,0.115,8716.0,483.0
10KB,1000,0.096,10450.4,483.0
10KB,1000,0.090,11112.5,483.0
10KB,1000,0.095,10512.0,483.0
10KB,1000,0.087,11554.1,483.0
10KB,1000,0.088,11418.0,483.0
10KB,1000,0.089,11222.2,483.0
10KB,1000,0.092,10881.4,483.0
10KB,1000,0.094,10604.5,483.0
10KB,1000,0.097,10258.3,483.0
10KB,1000,0.096,10447.6,483.0
10KB,1000,0.099,10147.9,483.0
10KB,1000,0.093,10695.5,483.0
10KB,1000,0.095,10547.3,483.0
10KB,1000,0.094,10638.0,483.0
10KB,1000,0.090,11125.2,483.0
10KB,1000,0.093,10792.5,483.0
10KB,1000,0.093,10726.1,483.0
10KB,1000,0.091,10935.8,483.0
10KB,1000,0.094,10649.2,483.0
10KB,1000,0.093,10770.4,483.0
10KB,1000,0.093,10696.0,483.0
10KB,1000,0.090,11156.0,483.0
10KB,1000,0.091,10958.5,483.0
10KB,1000,0.092,10875.1,483.0
10KB,1000,0.090,11162.1,483.0
10KB,1000,0.090,11166.8,483.0
10KB,1000,0.089,11229.8,483.0
10KB,1000,0.094,10635.1,483.0
10KB,1000,0.093,10782.2,483.0
10KB,1000,0.093,10755.0,483.0
10KB,1000,0.093,10779.1,483.0
10KB,1000,0.089,11263.3,483.0
10KB,1000,0.086,11597.8,483.0
10KB,1000,0.090,11129.3,483.0
10KB,1000,0.092,10906.3,483.0
10KB,1000,0.088,11316.2,483.0
10KB,1000,0.085,11795.0,483.0
10KB,1000,0.087,11443.6,483.0
10KB,1000,0.092,10876.4,483.0
10KB,1000,0.089,11179.4,483.0
10KB,1000,0.091,11027.2,483.0
10KB,1000,0.099,10140.9,483.0
10KB,1000,0.092,10836.2,483.0
10KB,1000,0.089,11241.9,483.0
10KB,1000,0.091,11015.4,483.0
10KB,1000,0.094,10620.0,483.0
10KB,1000,0.093,10739.8,483.0
10KB,1000,0.093,10771.0,483.0
10KB,1000,0.092,10928.7,483.0
10KB,1000,0.091,11021.0,483.0
10KB,1000,0.104,9590.0,483.0
10KB,1000,0.090,11091.9,483.0
10KB,1000,0.095,10561.1,483.0
10KB,1000,0.092,10826.3,483.0
10KB,1000,0.091,10993.6,483.0
10KB,1000,0.104,9630.9,483.0
10KB,1000,0.087,11523.7,483.0
10KB,1000,0.084,11893.6,483.0
10KB,1000,0.086,11667.0,483.0
10KB,1000,0.088,11395.1,483.0
10KB,1000,0.085,11805.4,483.0
10KB,1000,0.086,11656.6,483.0
10KB,1000,0.092,10871.7,483.0
10KB,1000,0.085,11743.7,483.0
10KB,1000,0.085,11759.7,483.0
10KB,1000,0.082,12180.7,483.0
10KB,1000,0.090,11130.6,483.0
10KB,1000,0.090,11050.6,483.0
10KB,1000,0.092,10853.1,483.0
10KB,1000,0.090,11067.1,483.0
10KB,1000,0.093,10769.5,483.0
10KB,1000,0.089,11212.5,483.0
10KB,1000,0.094,10641.8,483.0
10KB,1000,0.096,10429.2,483.0
10KB,1000,0.090,11134.0,483.0
10KB,1000,0.091,10952.7,483.0
10KB,1000,0.093,10787.5,483.0
10KB,1000,0.095,10528.4,483.0
10KB,1000,0.094,10684.4,483.0
10KB,1000,0.097,10275.6,483.0
10KB,1000,0.096,10377.1,483.0
10KB,1000,0.093,10794.1,483.0
10KB,1000,0.094,10672.0,483.0
10KB,1000,0.096,10444.5,483.0
10KB,1000,0.093,10700.2,483.0
10KB,1000,0.091,11016.1,483.0
10KB,1000,0.095,10506.4,483.0
10KB,1000,0.093,10712.7,483.0
10KB,1000,0.093,10746.0,483.0
10KB,1000,0.096,10423.0,483.0
10KB,1000,0.095,10570.9,483.0
10KB,1000,0.095,10552.6,483.0
10KB,1000,0.095,10568.8,483.0
10KB,1000,0.099,10093.4,483.0
10KB,1000,0.102,9819.0,483.0
10KB,1000,0.096,10390.7,483.0
10KB,1000,0.094,10593.4,483.0
10KB,1000,0.095,10510.5,483.0
10KB,1000,0.097,10350.5,483.0
10KB,1000,0.095,10473.1,483.0
10KB,1000,0.096,10426.6,483.0
10KB,1000,0.093,10715.5,483.0
10KB,1000,0.097,10263.9,483.0
10KB,1000,0.101,9894.4,483.0
10KB,1000,0.096,10456.3,483.0
10KB,1000,0.097,10361.8,483.0
10KB,1000,0.096,10450.9,483.0
10KB,1000,0.099,10065.1,483.0
10KB,1000,0.104,9612.7,483.0
10KB,1000,0.096,10463.5,483.0
10KB,1000,0.098,10162.0,483.0
10KB,1000,0.099,10144.8,483.0
10KB,1000,0.099,10070.0,483.0
10KB,1000,0.102,9764.7,483.0
10KB,1000,0.099,10108.6,483.0
10KB,1000,0.103,9724.1,483.0
10KB,1000,0.097,10293.7,483.0
10KB,1000,0.099,10127.4,483.0
10KB,1000,0.096,10431.5,483.0
10KB,1000,0.101,9902.8,483.0
10KB,1000,0.098,10254.8,483.0
10KB,1000,0.096,10391.7,483.0
10KB,1000,0.096,10454.1,483.0
10KB,1000,0.097,10298.2,483.0
10KB,1000,0.093,10765.4,483.0
10KB,1000,0.091,10952.7,483.0
10KB,1000,0.093,10735.5,483.0
10KB,1000,0.112,8897.4,483.0
10KB,1000,0.097,10331.9,483.0
10KB,1000,0.094,10644.0,483.0
10KB,1000,0.102,9851.6,483.0
10KB,1000,0.098,10197.8,483.0
25KB,1000,0.111,8996.9,483.0
25KB,1000,0.117,8574.1,483.0
25KB,1000,0.098,10168.2,483.0
25KB,1000,0.093,10751.5,483.0
25KB,1000,0.097,10333.4,483.0
25KB,1000,0.101,9903.8,483.0
25KB,1000,0.095,10565.0,483.0
25KB,1000,0.094,10656.7,483.0
25KB,1000,0.091,10979.5,483.0
25KB,1000,0.092,10909.7,483.0
25KB,1000,0.096,10424.9,483.0
25KB,1000,0.125,8008.2,483.0
25KB,1000,0.099,10074.1,483.0
25KB,1000,0.095,10528.9,483.0
25KB,1000,0.097,10320.0,483.0
25KB,1000,0.093,10789.3,483.0
25KB,1000,0.090,11119.0,483.0
25KB,1000,0.090,11093.0,483.0
25KB,1000,0.092,10896.3,483.0
25KB,1000,0.090,11111.7,483.0
25KB,1000,0.092,10860.0,483.0
25KB,1000,0.097,10296.9,483.0
25KB,1000,0.095,10565.6,483.0
25KB,1000,0.091,11000.4,483.0
25KB,1000,0.091,10959.0,483.0
25KB,1000,0.089,11181.1,483.0
25KB,1000,0.094,10693.1,483.0
25KB,1000,0.094,10626.8,483.0
25KB,1000,0.092,10887.7,483.0
25KB,1000,0.088,11378.9,483.0
25KB,1000,0.091,11030.7,483.0
25KB,1000,0.091,11046.9,483.0
25KB,1000,0.094,10604.6,483.0
25KB,1000,0.090,11110.1,483.0
25KB,1000,0.087,11496.3,483.0
25KB,1000,0.088,11364.0,483.0
25KB,1000,0.090,11158.0,483.0
25KB,1000,0.089,11187.4,483.0
25KB,1000,0.093,10709.2,483.0
25KB,1000,0.089,11250.4,483.0
25KB,1000,0.090,11092.9,483.0
25KB,1000,0.094,10596.1,483.0
25KB,1000,0.093,10737.2,483.0
25KB,1000,0.093,10792.6,483.0
25KB,1000,0.092,10859.7,483.0
25KB,1000,0.092,10909.9,483.0
25KB,1000,0.091,10965.9,483.0
25KB,1000,0.088,11421.2,483.0
25KB,1000,0.089,11173.9,483.0
25KB,1000,0.091,10958.8,483.0
25KB,1000,0.093,10710.3,483.0
25KB,1000,0.093,10766.8,483.0
25KB,1000,0.093,10748.6,483.0
25KB,1000,0.092,10852.7,483.0
25KB,1000,0.091,10931.1,483.0
25KB,1000,0.089,11205.9,483.0
25KB,1000,0.090,11099.7,483.0
25KB,1000,0.092,10882.6,483.0
25KB,1000,0.090,11078.9,483.0
25KB,1000,0.094,10628.8,483.0
25KB,1000,0.095,10508.1,483.0
25KB,1000,0.094,10631.8,483.0
25KB,1000,0.097,10285.5,483.0
25KB,1000,0.098,10168.9,483.0
25KB,1000,0.092,10915.6,483.0
25KB,1000,0.097,10321.1,483.0
25KB,1000,0.096,10457.6,483.0
25KB,1000,0.096,10418.2,483.0
25KB,1000,0.092,10926.0,483.0
25KB,1000,0.094,10620.1,483.0
25KB,1000,0.094,10654.5,483.0
25KB,1000,0.095,10529.2,483.0
25KB,1000,0.093,10799.8,483.0
25KB,1000,0.090,11126.2,483.0
25KB,1000,0.095,10552.4,483.0
25KB,1000,0.090,11072.5,483.0
25KB,1000,0.088,11393.3,483.0
25KB,1000,0.086,11639.5,483.0
25KB,1000,0.085,11766.8,483.0
25KB,1000,0.088,11317.6,483.0
25KB,1000,0.084,11877.3,483.0
25KB,1000,0.083,12021.0,483.0
25KB,1000,0.078,12768.3,483.0
25KB,1000,0.079,12699.2,483.0
25KB,1000,0.081,12308.5,483.0
25KB,1000,0.086,11621.8,483.0
25KB,1000,0.081,12301.6,483.0
25KB,1000,0.080,12558.4,483.0
25KB,1000,0.083,12051.2,483.0
25KB,1000,0.082,12153.8,483.0
25KB,1000,0.084,11877.6,483.0
25KB,1000,0.086,11622.5,483.0
25KB,1000,0.084,11947.5,483.0
25KB,1000,0.085,11829.7,483.0
25KB,1000,0.085,11751.5,483.0
25KB,1000,0.085,11820.7,483.0
25KB,1000,0.089,11180.0,483.0
25KB,1000,0.084,11964.0,483.0
25KB,1000,0.085,11790.6,483.0
25KB,1000,0.092,10871.1,483.0
25KB,1000,0.090,11119.8,483.0
25KB,1000,0.082,12255.1,483.0
25KB,1000,0.085,11769.9,483.0
25KB,1000,0.085,11732.3,483.0
25KB,1000,0.085,11788.0,483.0
25KB,1000,0.084,11971.6,483.0
25KB,1000,0.087,11557.9,483.0
25KB,1000,0.085,11726.8,483.0
25KB,1000,0.089,11176.2,483.0
25KB,1000,0.087,11481.3,483.0
25KB,1000,0.091,10982.5,483.0
25KB,1000,0.088,11396.0,483.0
25KB,1000,0.093,10784.0,483.0
25KB,1000,0.096,10447.4,483.0
25KB,1000,0.089,11292.2,483.0
25KB,1000,0.096,10460.9,483.0
25KB,1000,0.099,10126.5,483.0
25KB,1000,0.093,10709.0,483.0
25KB,1000,0.094,10597.9,483.0
25KB,1000,0.092,10820.0,483.0
25KB,1000,0.098,10250.2,483.0
25KB,1000,0.098,10154.8,483.0
25KB,1000,0.101,9933.6,483.0
25KB,1000,0.099,10129.1,483.0
25KB,1000,0.100,10009.8,483.0
25KB,1000,0.095,10558.9,483.0
25KB,1000,0.096,10436.7,483.0
25KB,1000,0.108,9226.0,483.0
25KB,1000,0.094,10609.9,483.0
25KB,1000,0.092,10858.9,483.0
25KB,1000,0.095,10570.1,483.0
25KB,1000,0.096,10454.2,483.0
25KB,1000,0.104,9573.4,483.0
25KB,1000,0.093,10734.0,483.0
25KB,1000,0.092,10876.4,483.0
25KB,1000,0.090,11163.7,483.0
25KB,1000,0.092,10896.1,483.0
25KB,1000,0.090,11169.9,483.0
25KB,1000,0.089,11273.1,483.0
25KB,1000,0.090,11120.6,483.0
25KB,1000,0.089,11239.0,483.0
25KB,1000,0.089,11219.5,483.0
25KB,1000,0.093,10749.1,483.0
25KB,1000,0.090,11139.8,483.0
25KB,1000,0.096,10430.8,483.0
25KB,1000,0.089,11262.4,483.0
25KB,1000,0.092,10892.8,483.0
25KB,1000,0.095,10509.7,483.0
25KB,1000,0.089,11222.2,483.0
25KB,1000,0.089,11218.6,483.0
25KB,1000,0.090,11126.9,483.0
25KB,1000,0.093,10787.3,483.0
25KB,1000,0.092,10910.5,483.0
25KB,1000,0.094,10596.8,483.0
25KB,1000,0.091,10955.8,483.0
25KB,1000,0.094,10649.6,483.0
25KB,1000,0.091,11026.4,483.0
25KB,1000,0.090,11162.6,483.0
25KB,1000,0.092,10813.3,483.0
25KB,1000,0.091,10970.2,483.0
25KB,1000,0.092,10822.6,483.0
25KB,1000,0.090,11169.2,483.0
25KB,1000,0.090,11103.3,483.0
25KB,1000,0.092,10851.1,483.0
25KB,1000,0.090,11127.9,483.0
25KB,1000,0.099,10105.6,483.0
25KB,1000,0.091,10953.8,483.0
25KB,1000,0.092,10875.4,483.0
25KB,1000,0.097,10269.7,483.0
25KB,1000,0.094,10604.9,483.0
25KB,1000,0.092,10850.7,483.0
25KB,1000,0.094,10650.1,483.0
25KB,1000,0.091,11040.6,483.0
25KB,1000,0.089,11177.7,483.0
25KB,1000,0.091,10932.3,483.0
25KB,1000,0.094,10693.2,483.0
25KB,1000,0.089,11199.5,483.0
25KB,1000,0.100,9957.5,483.0
25KB,1000,0.096,10392.7,483.0
25KB,1000,0.135,7387.3,483.0
25KB,1000,0.090,11072.0,483.0
25KB,1000,0.086,11561.6,483.0
25KB,1000,0.089,11177.5,483.0
25KB,1000,0.083,12098.3,483.0
25KB,1000,0.084,11887.9,483.0
25KB,1000,0.083,12087.8,483.0
25KB,1000,0.091,11028.2,483.0
25KB,1000,0.093,10807.9,483.0
25KB,1000,0.093,10753.7,483.0
25KB,1000,0.092,10825.2,483.0
25KB,1000,0.087,11431.5,483.0
25KB,1000,0.083,12012.9,483.0
25KB,1000,0.082,12194.1,483.0
25KB,1000,0.087,11481.2,483.0
25KB,1000,0.089,11254.2,483.0
25KB,1000,0.083,12002.6,483.0
25KB,1000,0.088,11400.2,483.0
25KB,1000,0.083,12086.0,483.0
25KB,1000,0.088,11428.3,483.0
25KB,1000,0.090,11154.9,483.0
25KB,1000,0.084,11902.6,483.0
25KB,1000,0.084,11841.3,483.0
25KB,1000,0.085,11815.2,483.0
25KB,1000,0.082,12176.4,483.0
25KB,1000,0.089,11266.1,483.0
25KB,1000,0.093,10703.2,483.0
25KB,1000,0.092,10892.1,483.0
25KB,1000,0.090,11130.1,483.0
25KB,1000,0.088,11427.3,483.0
25KB,1000,0.088,11331.1,483.0
25KB,1000,0.086,11598.2,483.0
25KB,1000,0.093,10733.4,483.0
25KB,1000,0.092,10855.9,483.0
25KB,1000,0.090,11073.6,483.0
25KB,1000,0.089,11174.7,483.0
25KB,1000,0.090,11090.8,483.0
25KB,1000,0.093,10734.8,483.0
25KB,1000,0.088,11393.4,483.0
25KB,1000,0.085,11785.5,483.0
25KB,1000,0.094,10613.2,483.0
25KB,1000,0.087,11445.6,483.0
25KB,1000,0.089,11235.3,483.0
25KB,1000,0.087,11524.7,483.0
25KB,1000,0.083,11984.1,483.0
25KB,1000,0.083,12072.5,483.0
25KB,1000,0.082,12186.4,483.0
25KB,1000,0.082,12168.1,483.0
25KB,1000,0.087,11559.6,483.0
25KB,1000,0.088,11389.3,483.0
25KB,1000,0.085,11799.3,483.0
25KB,1000,0.085,11735.9,483.0
25KB,1000,0.086,11635.9,483.0
25KB,1000,0.085,11794.4,483.0
25KB,1000,0.090,11113.2,483.0
25KB,1000,0.085,11823.1,483.0
25KB,1000,0.091,10969.6,483.0
25KB,1000,0.092,10906.6,483.0
25KB,1000,0.087,11498.3,483.0
25KB,1000,0.098,10193.1,483.0
25KB,1000,0.092,10828.0,483.0
25KB,1000,0.090,11059.9,483.0
25KB,1000,0.084,11904.5,483.0
25KB,1000,0.090,11074.7,483.0
25KB,1000,0.087,11439.3,483.0
25KB,1000,0.090,11147.1,483.0
25KB,1000,0.086,11653.2,483.0
25KB,1000,0.088,11306.2,483.0
25KB,1000,0.089,11199.8,483.0
25KB,1000,0.092,10847.3,483.0
25KB,1000,0.087,11529.9,483.0
25KB,1000,0.089,11249.5,483.0
25KB,1000,0.095,10580.7,483.0
25KB,1000,0.087,11443.7,483.0
25KB,1000,0.089,11212.5,483.0
25KB,1000,0.090,11075.2,483.0
25KB,1000,0.091,10962.6,483.0
25KB,1000,0.083,12055.9,483.0
25KB,1000,0.087,11489.1,483.0
25KB,1000,0.083,12010.1,483.0
25KB,1000,0.089,11231.4,483.0
25KB,1000,0.088,11347.0,483.0
25KB,1000,0.089,11221.9,483.0
25KB,1000,0.090,11054.1,483.0
25KB,1000,0.093,10745.9,483.0
25KB,1000,0.090,11128.8,483.0
25KB,1000,0.087,11520.7,483.0
25KB,1000,0.089,11289.0,483.0
25KB,1000,0.086,11607.1,483.0
25KB,1000,0.086,11690.4,483.0
25KB,1000,0.089,11241.1,483.0
25KB,1000,0.084,11897.4,483.0
25KB,1000,0.087,11520.7,483.0
25KB,1000,0.090,11063.1,483.0
25KB,1000,0.085,11715.8,483.0
25KB,1000,0.092,10879.6,483.0
25KB,1000,0.092,10874.0,483.0
25KB,1000,0.098,10168.5,483.0
25KB,1000,0.089,11175.2,483.0
25KB,1000,0.090,11142.1,483.0
25KB,1000,0.089,11213.5,483.0
25KB,1000,0.087,11492.7,483.0
25KB,1000,0.090,11105.9,483.0
25KB,1000,0.087,11507.7,483.0
25KB,1000,0.090,11086.4,483.0
25KB,1000,0.088,11418.5,483.0
25KB,1000,0.087,11459.9,483.0
25KB,1000,0.095,10557.7,483.0
25KB,1000,0.086,11650.3,483.0
25KB,1000,0.089,11238.8,483.0
25KB,1000,0.093,10754.3,483.0
25KB,1000,0.084,11859.7,483.0
25KB,1000,0.088,11405.8,483.0
25KB,1000,0.092,10877.0,483.0
25KB,1000,0.089,11181.6,483.0
25KB,1000,0.088,11407.7,483.0
25KB,1000,0.090,11084.3,483.0
25KB,1000,0.095,10484.6,483.0
25KB,1000,0.091,10980.8,483.0
25KB,1000,0.085,11779.7,483.0
25KB,1000,0.086,11642.1,483.0
25KB,1000,0.090,11088.6,483.0
25KB,1000,0.083,12085.6,483.0
25KB,1000,0.082,12125.2,483.0
25KB,1000,0.086,11595.3,483.0
25KB,1000,0.082,12211.5,483.0
25KB,1000,0.089,11181.9,483.0
25KB,1000,0.085,11822.1,483.0
25KB,1000,0.084,11851.4,483.0
25KB,1000,0.083,12027.2,483.0
25KB,1000,0.082,12149.9,483.0
25KB,1000,0.081,12354.4,483.0
25KB,1000,0.078,12816.7,483.0
25KB,1000,0.093,10768.5,483.0
25KB,1000,0.082,12184.1,483.0
25KB,1000,0.083,12033.5,483.0
25KB,1000,0.081,12309.7,483.0
25KB,1000,0.082,12145.4,483.0
25KB,1000,0.088,11301.5,483.0
25KB,1000,0.101,9934.3,483.0
25KB,1000,0.091,10956.8,483.0
25KB,1000,0.090,11088.8,483.0
25KB,1000,0.096,10404.0,483.0
25KB,1000,0.090,11134.0,483.0
25KB,1000,0.089,11294.5,483.0
25KB,1000,0.096,10406.6,483.0
25KB,1000,0.091,10969.1,483.0
25KB,1000,0.092,10869.8,483.0
25KB,1000,0.089,11245.3,483.0
25KB,1000,0.094,10660.6,483.0
25KB,1000,0.085,11715.6,483.0
25KB,1000,0.091,10944.6,483.0
25KB,1000,0.085,11796.5,483.0
25KB,1000,0.085,11813.6,483.0
25KB,1000,0.085,11786.2,483.0
25KB,1000,0.087,11476.6,483.0
25KB,1000,0.085,11751.2,483.0
25KB,1000,0.085,11829.4,483.0
25KB,1000,0.084,11855.7,483.0
25KB,1000,0.088,11371.8,483.0
25KB,1000,0.086,11681.7,483.0
25KB,1000,0.086,11594.3,483.0
25KB,1000,0.086,11656.6,483.0
25KB,1000,0.085,11752.9,483.0
25KB,1000,0.087,11471.7,483.0
25KB,1000,0.090,11112.1,483.0
25KB,1000,0.084,11942.7,483.0
25KB,1000,0.087,11549.3,483.0
25KB,1000,0.085,11809.2,483.0
25KB,1000,0.087,11552.3,483.0
25KB,1000,0.092,10836.3,483.0
25KB,1000,0.086,11646.7,483.0
25KB,1000,0.084,11952.4,483.0
25KB,1000,0.086,11667.9,483.0
25KB,1000,0.087,11439.6,483.0
25KB,1000,0.085,11814.6,483.0
25KB,1000,0.088,11404.1,483.0
25KB,1000,0.093,10761.5,483.0
25KB,1000,0.089,11214.3,483.0
25KB,1000,0.087,11451.7,483.0
25KB,1000,0.088,11407.3,483.0
25KB,1000,0.088,11419.6,483.0
25KB,1000,0.088,11422.8,483.0
25KB,1000,0.086,11672.8,483.0
25KB,1000,0.090,11169.6,483.0
25KB,1000,0.085,11821.7,483.0
25KB,1000,0.084,11878.6,483.0
25KB,1000,0.086,11576.5,483.0
25KB,1000,0.088,11382.3,483.0
25KB,1000,0.085,11734.2,483.0
25KB,1000,0.083,12105.9,483.0
25KB,1000,0.086,11648.4,483.0
25KB,1000,0.085,11778.1,483.0
25KB,1000,0.088,11427.7,483.0
25KB,1000,0.086,11604.0,483.0
25KB,1000,0.086,11608.9,483.0
25KB,1000,0.086,11687.1,483.0
25KB,1000,0.086,11686.5,483.0
25KB,1000,0.086,11607.7,483.0
25KB,1000,0.085,11756.1,483.0
25KB,1000,0.085,11746.7,483.0
25KB,1000,0.085,11824.8,483.0
25KB,1000,0.089,11245.4,483.0
25KB,1000,0.084,11921.2,483.0
25KB,1000,0.083,11978.3,483.0
25KB,1000,0.087,11435.6,483.0
25KB,1000,0.088,11313.1,483.0
25KB,1000,0.093,10807.4,483.0
25KB,1000,0.085,11775.1,483.0
25KB,1000,0.086,11602.4,483.0
25KB,1000,0.087,11440.2,483.0
