Test name,Total connections,Duration,Conn Rate,Reply Size
Medium,1000,0.321,3114.7,483.0
Medium,1000,0.324,3084.9,483.0
Medium,1000,0.330,3029.8,483.0
Medium,1000,0.321,3118.1,483.0
Medium,1000,0.304,3286.2,483.0
Medium,1000,0.319,3139.3,483.0
Medium,1000,0.318,3146.3,483.0
Medium,1000,0.314,3182.5,483.0
Medium,1000,0.323,3098.8,483.0
Medium,1000,0.320,3121.2,483.0
Medium,1000,0.329,3037.6,483.0
Medium,1000,0.316,3167.5,483.0
Medium,1000,0.323,3099.2,483.0
Medium,1000,0.313,3196.5,483.0
Medium,1000,0.312,3202.7,483.0
Medium,1000,0.330,3030.8,483.0
Medium,1000,0.307,3255.5,483.0
Medium,1000,0.322,3108.0,483.0
Medium,1000,0.313,3193.1,483.0
Medium,1000,0.319,3129.9,483.0
Medium,1000,0.315,3172.4,483.0
Medium,1000,0.313,3196.3,483.0
Medium,1000,0.319,3134.4,483.0
Medium,1000,0.324,3084.5,483.0
Medium,1000,0.327,3060.6,483.0
Medium,1000,0.332,3015.4,483.0
Medium,1000,0.300,3333.8,483.0
Medium,1000,0.320,3120.9,483.0
Medium,1000,0.326,3067.0,483.0
Medium,1000,0.297,3362.7,483.0
Medium,1000,0.310,3226.1,483.0
Medium,1000,0.306,3267.7,483.0
Medium,1000,0.309,3233.3,483.0
Medium,1000,0.303,3305.1,483.0
Medium,1000,0.327,3061.7,483.0
Medium,1000,0.303,3299.8,483.0
Medium,1000,0.317,3151.0,483.0
Medium,1000,0.307,3255.6,483.0
Medium,1000,0.326,3066.0,483.0
Medium,1000,0.326,3066.4,483.0
Medium,1000,0.306,3265.2,483.0
Medium,1000,0.320,3126.5,483.0
Medium,1000,0.312,3204.0,483.0
Medium,1000,0.296,3376.6,483.0
Medium,1000,0.310,3226.4,483.0
Medium,1000,0.311,3212.2,483.0
Medium,1000,0.320,3127.8,483.0
Medium,1000,0.321,3113.2,483.0
Medium,1000,0.323,3100.7,483.0
Medium,1000,0.317,3152.4,483.0
Medium,1000,0.319,3138.3,483.0
Medium,1000,0.298,3358.2,483.0
Medium,1000,0.302,3315.2,483.0
Medium,1000,0.301,3321.9,483.0
Medium,1000,0.319,3136.0,483.0
Medium,1000,0.332,3012.5,483.0
Medium,1000,0.341,2933.6,483.0
Medium,1000,0.296,3382.9,483.0
Medium,1000,0.311,3213.9,483.0
Medium,1000,0.326,3062.9,483.0
Medium,1000,0.310,3223.6,483.0
Medium,1000,0.318,3149.0,483.0
Medium,1000,0.321,3117.8,483.0
Medium,1000,0.324,3083.8,483.0
Medium,1000,0.320,3126.8,483.0
Medium,1000,0.308,3247.3,483.0
Medium,1000,0.314,3179.7,483.0
Medium,1000,0.321,3112.8,483.0
Medium,1000,0.306,3267.7,483.0
Medium,1000,0.309,3231.8,483.0
Medium,1000,0.336,2978.2,483.0
Medium,1000,0.325,3072.4,483.0
Medium,1000,0.348,2876.5,483.0
Medium,1000,0.308,3244.5,483.0
Medium,1000,0.317,3158.7,483.0
Medium,1000,0.302,3307.6,483.0
Medium,1000,0.313,3190.1,483.0
Medium,1000,0.313,3192.1,483.0
Medium,1000,0.311,3217.8,483.0
Medium,1000,0.305,3278.9,483.0
Medium,1000,0.307,3261.7,483.0
Medium,1000,0.306,3264.9,483.0
Medium,1000,0.304,3291.8,483.0
Medium,1000,0.314,3179.7,483.0
Medium,1000,0.340,2940.8,483.0
Medium,1000,0.319,3134.7,483.0
Medium,1000,0.311,3219.1,483.0
Medium,1000,0.319,3133.8,483.0
Medium,1000,0.315,3173.9,483.0
Medium,1000,0.313,3198.9,483.0
Medium,1000,0.310,3227.2,483.0
Medium,1000,0.316,3168.0,483.0
Medium,1000,0.317,3153.3,483.0
Medium,1000,0.331,3017.3,483.0
Medium,1000,0.313,3193.9,483.0
Medium,1000,0.314,3184.5,483.0
Medium,1000,0.314,3182.5,483.0
Medium,1000,0.321,3118.8,483.0
Medium,1000,0.306,3265.8,483.0
Medium,1000,0.315,3173.8,483.0
Medium,1000,0.348,2873.5,483.0
Medium,1000,0.309,3238.1,483.0
Medium,1000,0.314,3185.2,483.0
Medium,1000,0.336,2978.4,483.0
Medium,1000,0.329,3039.2,483.0
Medium,1000,0.323,3094.3,483.0
Medium,1000,0.316,3163.2,483.0
Medium,1000,0.334,2992.1,483.0
Medium,1000,0.319,3135.9,483.0
Medium,1000,0.330,3029.1,483.0
Medium,1000,0.327,3055.1,483.0
Medium,1000,0.320,3128.9,483.0
Medium,1000,0.330,3031.4,483.0
Medium,1000,0.318,3145.5,483.0
Medium,1000,0.315,3172.0,483.0
Medium,1000,0.307,3259.4,483.0
Medium,1000,0.320,3123.7,483.0
Medium,1000,0.310,3222.1,483.0
Medium,1000,0.315,3178.2,483.0
Medium,1000,0.317,3153.8,483.0
Medium,1000,0.319,3137.9,483.0
Medium,1000,0.306,3267.7,483.0
Medium,1000,0.316,3167.6,483.0
Medium,1000,0.314,3187.8,483.0
Medium,1000,0.315,3171.3,483.0
Medium,1000,0.318,3144.1,483.0
Medium,1000,0.312,3202.6,483.0
Medium,1000,0.318,3146.9,483.0
Medium,1000,0.306,3265.8,483.0
Medium,1000,0.312,3208.9,483.0
Medium,1000,0.313,3192.1,483.0
Medium,1000,0.317,3150.1,483.0
Medium,1000,0.327,3062.7,483.0
Medium,1000,0.334,2991.2,483.0
Medium,1000,0.337,2965.1,483.0
Medium,1000,0.311,3215.6,483.0
Medium,1000,0.332,3015.7,483.0
Medium,1000,0.296,3378.0,483.0
Medium,1000,0.308,3242.9,483.0
Medium,1000,0.309,3234.6,483.0
Medium,1000,0.323,3095.8,483.0
Medium,1000,0.323,3095.8,483.0
Medium,1000,0.318,3148.4,483.0
Medium,1000,0.315,3179.1,483.0
Medium,1000,0.322,3108.3,483.0
Medium,1000,0.329,3041.2,483.0
Medium,1000,0.331,3025.3,483.0
Medium,1000,0.310,3222.9,483.0
Medium,1000,0.308,3245.6,483.0
Medium,1000,0.326,3070.3,483.0
Medium,1000,0.342,2925.9,483.0
Medium,1000,0.317,3159.1,483.0
Medium,1000,0.311,3210.6,483.0
Medium,1000,0.300,3338.2,483.0
Medium,1000,0.311,3218.2,483.0
Medium,1000,0.302,3306.0,483.0
Medium,1000,0.317,3157.1,483.0
Medium,1000,0.321,3111.0,483.0
Medium,1000,0.321,3113.8,483.0
Medium,1000,0.317,3151.1,483.0
Medium,1000,0.303,3296.5,483.0
Medium,1000,0.328,3046.8,483.0
Medium,1000,0.333,3007.1,483.0
Medium,1000,0.334,2990.9,483.0
Medium,1000,0.326,3064.2,483.0
Medium,1000,0.321,3113.9,483.0
Medium,1000,0.341,2933.6,483.0
Medium,1000,0.325,3079.0,483.0
Medium,1000,0.315,3177.1,483.0
Medium,1000,0.325,3077.2,483.0
Medium,1000,0.312,3207.5,483.0
Medium,1000,0.326,3065.8,483.0
Medium,1000,0.310,3220.7,483.0
Medium,1000,0.336,2978.4,483.0
Medium,1000,0.348,2877.5,483.0
Medium,1000,0.336,2977.0,483.0
Medium,1000,0.325,3076.8,483.0
Medium,1000,0.319,3133.9,483.0
Medium,1000,0.329,3043.9,483.0
Medium,1000,0.311,3218.0,483.0
Medium,1000,0.326,3071.5,483.0
Medium,1000,0.332,3013.3,483.0
Medium,1000,0.325,3076.2,483.0
Medium,1000,0.322,3103.3,483.0
Medium,1000,0.326,3069.8,483.0
Medium,1000,0.326,3067.1,483.0
Medium,1000,0.322,3106.7,483.0
Medium,1000,0.340,2944.6,483.0
Medium,1000,0.318,3139.9,483.0
Medium,1000,0.306,3264.5,483.0
Medium,1000,0.310,3224.9,483.0
Medium,1000,0.335,2987.8,483.0
Medium,1000,0.309,3236.5,483.0
Medium,1000,0.321,3112.0,483.0
Medium,1000,0.330,3028.9,483.0
Medium,1000,0.318,3142.3,483.0
Medium,1000,0.326,3070.0,483.0
Medium,1000,0.319,3131.1,483.0
Medium,1000,0.319,3138.0,483.0
Medium,1000,0.336,2977.2,483.0
Medium,1000,0.270,3709.7,483.0
Medium,1000,0.279,3580.5,483.0
Medium,1000,0.276,3620.3,483.0
Medium,1000,0.292,3426.8,483.0
Medium,1000,0.264,3782.3,483.0
Medium,1000,0.291,3434.3,483.0
Medium,1000,0.293,3415.9,483.0
Medium,1000,0.256,3909.8,483.0
Medium,1000,0.268,3727.1,483.0
Medium,1000,0.253,3958.2,483.0
Medium,1000,0.291,3432.1,483.0
Medium,1000,0.268,3729.6,483.0
Medium,1000,0.275,3632.8,483.0
Medium,1000,0.257,3887.1,483.0
Medium,1000,0.303,3296.7,483.0
Medium,1000,0.310,3230.0,483.0
Medium,1000,0.292,3423.0,483.0
Medium,1000,0.287,3479.1,483.0
Medium,1000,0.292,3420.8,483.0
Medium,1000,0.313,3193.2,483.0
Medium,1000,0.314,3180.0,483.0
Medium,1000,0.290,3448.8,483.0
Medium,1000,0.294,3400.9,483.0
Medium,1000,0.296,3379.1,483.0
Medium,1000,0.303,3304.6,483.0
Medium,1000,0.291,3432.0,483.0
Medium,1000,0.291,3438.5,483.0
Medium,1000,0.330,3026.1,483.0
Medium,1000,0.318,3145.2,483.0
Medium,1000,0.328,3046.8,483.0
Medium,1000,0.318,3144.2,483.0
Medium,1000,0.334,2992.1,483.0
Medium,1000,0.317,3156.4,483.0
Medium,1000,0.331,3021.4,483.0
Medium,1000,0.319,3136.5,483.0
Medium,1000,0.321,3119.3,483.0
Medium,1000,0.326,3071.1,483.0
Medium,1000,0.315,3179.5,483.0
Medium,1000,0.331,3016.6,483.0
Medium,1000,0.328,3048.2,483.0
Medium,1000,0.321,3113.0,483.0
Medium,1000,0.303,3299.2,483.0
Medium,1000,0.307,3261.5,483.0
Medium,1000,0.319,3134.0,483.0
Medium,1000,0.327,3055.9,483.0
Medium,1000,0.324,3089.0,483.0
Medium,1000,0.309,3238.7,483.0
Medium,1000,0.301,3318.2,483.0
Medium,1000,0.313,3196.4,483.0
Medium,1000,0.324,3089.5,483.0
Medium,1000,0.313,3192.7,483.0
Medium,1000,0.326,3067.9,483.0
Medium,1000,0.327,3057.2,483.0
Medium,1000,0.319,3132.2,483.0
Medium,1000,0.321,3111.8,483.0
Medium,1000,0.313,3190.9,483.0
Medium,1000,0.299,3342.1,483.0
Medium,1000,0.356,2811.1,483.0
Medium,1000,0.327,3055.7,483.0
Medium,1000,0.320,3120.2,483.0
Medium,1000,0.320,3123.2,483.0
Medium,1000,0.335,2989.3,483.0
Medium,1000,0.304,3285.1,483.0
Medium,1000,0.340,2941.5,483.0
Medium,1000,0.386,2589.5,483.0
Medium,1000,0.367,2727.8,483.0
Medium,1000,0.365,2736.3,483.0
Medium,1000,0.365,2743.2,483.0
Medium,1000,0.387,2586.5,483.0
Medium,1000,0.375,2665.9,483.0
Medium,1000,0.358,2791.6,483.0
Medium,1000,0.367,2724.1,483.0
Medium,1000,0.393,2542.2,483.0
Medium,1000,0.380,2629.4,483.0
Medium,1000,0.359,2788.6,483.0
Medium,1000,0.377,2653.2,483.0
Medium,1000,0.395,2529.6,483.0
Medium,1000,0.377,2654.8,483.0
Medium,1000,0.395,2529.9,483.0
Medium,1000,0.331,3021.3,483.0
Medium,1000,0.319,3134.7,483.0
Medium,1000,0.313,3192.0,483.0
Small,1000,0.335,2980.7,483.0
Small,1000,0.317,3155.4,483.0
Small,1000,0.315,3170.8,483.0
Small,1000,0.338,2962.8,483.0
Small,1000,0.337,2969.9,483.0
Small,1000,0.349,2866.9,483.0
Small,1000,0.316,3169.6,483.0
Small,1000,0.320,3122.8,483.0
Small,1000,0.353,2830.8,483.0
Small,1000,0.345,2896.5,483.0
Small,1000,0.354,2827.6,483.0
Small,1000,0.327,3054.1,483.0
Small,1000,0.313,3193.8,483.0
Small,1000,0.327,3056.5,483.0
Small,1000,0.318,3149.6,483.0
Small,1000,0.383,2613.5,483.0
Small,1000,0.378,2648.5,483.0
Small,1000,0.373,2678.8,483.0
Small,1000,0.368,2715.5,483.0
Small,1000,0.362,2762.1,483.0
Small,1000,0.389,2567.6,483.0
Small,1000,0.396,2523.5,483.0
Small,1000,0.391,2559.3,483.0
Small,1000,0.380,2633.3,483.0
Small,1000,0.387,2581.2,483.0
Small,1000,0.390,2564.4,483.0
Small,1000,0.380,2634.6,483.0
Small,1000,0.427,2343.2,483.0
Small,1000,0.356,2810.1,483.0
Small,1000,0.380,2630.9,483.0
Small,1000,0.368,2718.7,483.0
Small,1000,0.390,2562.5,483.0
Small,1000,0.379,2640.4,483.0
Small,1000,0.385,2597.3,483.0
Small,1000,0.360,2778.9,483.0
Small,1000,0.338,2954.4,483.0
Small,1000,0.325,3077.1,483.0
Small,1000,0.316,3169.2,483.0
Small,1000,0.299,3348.0,483.0
Small,1000,0.307,3256.2,483.0
Small,1000,0.336,2979.0,483.0
Small,1000,0.325,3072.4,483.0
Small,1000,0.307,3255.4,483.0
Small,1000,0.313,3196.3,483.0
Small,1000,0.312,3203.6,483.0
Small,1000,0.303,3298.5,483.0
Small,1000,0.347,2883.8,483.0
Small,1000,0.313,3191.7,483.0
Small,1000,0.374,2674.4,483.0
Small,1000,0.378,2645.6,483.0
Small,1000,0.394,2539.5,483.0
Small,1000,0.372,2685.0,483.0
Small,1000,0.400,2499.0,483.0
Small,1000,0.389,2570.5,483.0
Small,1000,0.380,2628.4,483.0
Small,1000,0.381,2624.4,483.0
Small,1000,0.378,2647.2,483.0
Small,1000,0.384,2601.4,483.0
Small,1000,0.369,2707.3,483.0
Small,1000,0.391,2557.3,483.0
Small,1000,0.375,2663.5,483.0
Small,1000,0.378,2642.6,483.0
Small,1000,0.368,2720.0,483.0
Small,1000,0.374,2677.4,483.0
Small,1000,0.383,2614.0,483.0
Small,1000,0.356,2807.8,483.0
Small,1000,0.357,2797.8,483.0
Small,1000,0.377,2655.9,483.0
Small,1000,0.368,2718.3,483.0
Small,1000,0.381,2624.9,483.0
Small,1000,0.368,2720.6,483.0
Small,1000,0.393,2543.0,483.0
Small,1000,0.395,2533.9,483.0
Small,1000,0.376,2656.3,483.0
Small,1000,0.403,2478.4,483.0
Small,1000,0.361,2766.8,483.0
Small,1000,0.365,2742.9,483.0
Small,1000,0.366,2732.3,483.0
Small,1000,0.368,2719.8,483.0
Small,1000,0.330,3031.9,483.0
Small,1000,0.315,3174.3,483.0
Small,1000,0.311,3217.0,483.0
Small,1000,0.317,3157.3,483.0
Small,1000,0.326,3072.0,483.0
Small,1000,0.329,3040.7,483.0
Small,1000,0.320,3123.0,483.0
Small,1000,0.297,3369.6,483.0
Small,1000,0.311,3219.6,483.0
Small,1000,0.323,3095.8,483.0
Small,1000,0.354,2826.1,483.0
Small,1000,0.328,3045.4,483.0
Small,1000,0.312,3203.7,483.0
Small,1000,0.278,3591.6,483.0
Small,1000,0.265,3774.6,483.0
Small,1000,0.268,3724.8,483.0
Small,1000,0.272,3675.6,483.0
Small,1000,0.270,3706.2,483.0
Small,1000,0.276,3627.0,483.0
Small,1000,0.321,3114.8,483.0
Small,1000,0.316,3161.3,483.0
Small,1000,0.305,3275.0,483.0
Small,1000,0.316,3166.2,483.0
Small,1000,0.335,2982.3,483.0
Small,1000,0.346,2892.2,483.0
Small,1000,0.300,3330.1,483.0
Small,1000,0.264,3782.4,483.0
Small,1000,0.263,3795.3,483.0
Small,1000,0.264,3781.2,483.0
Small,1000,0.282,3542.6,483.0
Small,1000,0.318,3141.2,483.0
Small,1000,0.283,3536.7,483.0
Small,1000,0.301,3323.1,483.0
Small,1000,0.279,3588.0,483.0
Small,1000,0.275,3630.0,483.0
Small,1000,0.281,3553.3,483.0
Small,1000,0.272,3675.2,483.0
Small,1000,0.282,3544.4,483.0
Small,1000,0.266,3753.1,483.0
Small,1000,0.272,3670.6,483.0
Small,1000,0.257,3884.7,483.0
Small,1000,0.250,4002.7,483.0
Small,1000,0.271,3696.8,483.0
Small,1000,0.259,3867.8,483.0
Small,1000,0.275,3633.6,483.0
Small,1000,0.254,3936.3,483.0
Small,1000,0.257,3895.1,483.0
Small,1000,0.253,3960.1,483.0
Small,1000,0.289,3463.4,483.0
Small,1000,0.263,3801.6,483.0
Small,1000,0.255,3927.8,483.0
Small,1000,0.260,3851.0,483.0
Small,1000,0.272,3673.9,483.0
Small,1000,0.259,3865.4,483.0
Small,1000,0.280,3573.0,483.0
Small,1000,0.275,3632.5,483.0
Small,1000,0.293,3414.3,483.0
Small,1000,0.295,3393.2,483.0
Small,1000,0.282,3548.4,483.0
Small,1000,0.289,3462.3,483.0
Small,1000,0.285,3508.3,483.0
Small,1000,0.302,3307.3,483.0
Small,1000,0.342,2927.8,483.0
Small,1000,0.305,3275.0,483.0
Small,1000,0.298,3355.4,483.0
Small,1000,0.293,3411.0,483.0
Small,1000,0.309,3232.1,483.0
Small,1000,0.345,2896.1,483.0
Small,1000,0.346,2892.9,483.0
Small,1000,0.332,3009.4,483.0
Small,1000,0.363,2753.5,483.0
Small,1000,0.345,2899.4,483.0
Small,1000,0.334,2990.0,483.0
Small,1000,0.369,2712.4,483.0
Small,1000,0.357,2802.6,483.0
Small,1000,0.365,2737.0,483.0
Small,1000,0.367,2728.4,483.0
Small,1000,0.374,2670.6,483.0
Small,1000,0.323,3093.8,483.0
Small,1000,0.296,3377.6,483.0
Small,1000,0.321,3110.5,483.0
Small,1000,0.298,3359.3,483.0
Small,1000,0.285,3507.2,483.0
Small,1000,0.285,3508.3,483.0
Small,1000,0.286,3498.4,483.0
Small,1000,0.306,3263.7,483.0
Small,1000,0.318,3149.3,483.0
Small,1000,0.290,3449.3,483.0
Small,1000,0.304,3289.8,483.0
Small,1000,0.297,3365.3,483.0
Small,1000,0.285,3509.8,483.0
Small,1000,0.290,3443.2,483.0
Small,1000,0.305,3276.3,483.0
Small,1000,0.301,3325.3,483.0
Small,1000,0.322,3105.2,483.0
Small,1000,0.308,3244.3,483.0
Small,1000,0.308,3247.9,483.0
Small,1000,0.303,3300.4,483.0
Small,1000,0.284,3516.6,483.0
Small,1000,0.255,3918.2,483.0
Small,1000,0.276,3617.2,483.0
Small,1000,0.270,3708.7,483.0
Small,1000,0.268,3726.0,483.0
Small,1000,0.260,3839.2,483.0
Small,1000,0.261,3828.8,483.0
Small,1000,0.274,3653.0,483.0
Small,1000,0.281,3561.3,483.0
Small,1000,0.283,3536.5,483.0
Small,1000,0.275,3637.8,483.0
Small,1000,0.269,3711.8,483.0
Small,1000,0.261,3833.3,483.0
Small,1000,0.305,3276.6,483.0
Small,1000,0.260,3852.1,483.0
Small,1000,0.258,3879.3,483.0
Small,1000,0.262,3817.2,483.0
Small,1000,0.264,3782.9,483.0
Small,1000,0.257,3898.6,483.0
Small,1000,0.267,3751.9,483.0
Small,1000,0.262,3817.8,483.0
Small,1000,0.284,3526.2,483.0
Small,1000,0.308,3244.5,483.0
Small,1000,0.299,3346.1,483.0
Small,1000,0.318,3148.2,483.0
Small,1000,0.336,2979.0,483.0
Small,1000,0.292,3420.4,483.0
Small,1000,0.296,3373.7,483.0
Small,1000,0.305,3277.8,483.0
Small,1000,0.315,3178.9,483.0
Small,1000,0.302,3315.8,483.0
Small,1000,0.344,2909.7,483.0
Small,1000,0.316,3169.2,483.0
Small,1000,0.301,3325.0,483.0
Small,1000,0.303,3297.7,483.0
Small,1000,0.296,3382.0,483.0
Small,1000,0.298,3360.0,483.0
Small,1000,0.294,3404.2,483.0
Small,1000,0.291,3441.0,483.0
Small,1000,0.290,3443.2,483.0
Small,1000,0.297,3370.8,483.0
Small,1000,0.289,3455.1,483.0
Small,1000,0.275,3630.0,483.0
Small,1000,0.262,3812.3,483.0
Small,1000,0.260,3845.8,483.0
Small,1000,0.260,3845.8,483.0
Small,1000,0.257,3890.4,483.0
Small,1000,0.261,3837.5,483.0
Small,1000,0.270,3699.4,483.0
Small,1000,0.258,3871.2,483.0
Small,1000,0.276,3627.8,483.0
Small,1000,0.265,3773.7,483.0
Small,1000,0.273,3658.6,483.0
Small,1000,0.264,3792.1,483.0
Small,1000,0.259,3867.6,483.0
Small,1000,0.258,3873.8,483.0
Small,1000,0.257,3894.2,483.0
Small,1000,0.261,3831.7,483.0
Small,1000,0.266,3762.9,483.0
Small,1000,0.257,3885.1,483.0
Small,1000,0.260,3841.3,483.0
Small,1000,0.257,3883.7,483.0
Small,1000,0.270,3704.7,483.0
Small,1000,0.256,3909.6,483.0
Small,1000,0.262,3823.0,483.0
Small,1000,0.259,3862.0,483.0
Small,1000,0.255,3918.9,483.0
Small,1000,0.259,3866.0,483.0
Small,1000,0.262,3818.7,483.0
Small,1000,0.261,3832.9,483.0
Small,1000,0.257,3885.5,483.0
Small,1000,0.260,3844.5,483.0
Small,1000,0.260,3841.3,483.0
Small,1000,0.265,3778.9,483.0
Small,1000,0.272,3670.8,483.0
Small,1000,0.260,3850.4,483.0
Small,1000,0.269,3713.2,483.0
Small,1000,0.286,3495.9,483.0
Small,1000,0.261,3826.8,483.0
Small,1000,0.269,3718.4,483.0
Small,1000,0.270,3697.3,483.0
Small,1000,0.280,3570.4,483.0
Small,1000,0.265,3780.5,483.0
Small,1000,0.279,3580.6,483.0
Small,1000,0.283,3534.0,483.0
Small,1000,0.261,3830.9,483.0
Small,1000,0.269,3716.3,483.0
Small,1000,0.275,3632.9,483.0
Small,1000,0.261,3829.1,483.0
Small,1000,0.260,3843.0,483.0
Small,1000,0.257,3883.6,483.0
Small,1000,0.263,3803.8,483.0
Small,1000,0.270,3705.1,483.0
Small,1000,0.267,3742.0,483.0
Small,1000,0.273,3659.8,483.0
Small,1000,0.259,3863.2,483.0
Small,1000,0.255,3914.7,483.0
Small,1000,0.265,3769.4,483.0
Small,1000,0.260,3845.5,483.0
Small,1000,0.260,3852.4,483.0
Small,1000,0.268,3729.0,483.0
Small,1000,0.263,3802.8,483.0
Small,1000,0.359,2786.0,483.0
Small,1000,0.273,3661.8,483.0
Small,1000,0.277,3611.5,483.0
Small,1000,0.269,3722.1,483.0
Small,1000,0.262,3817.9,483.0
Small,1000,0.258,3870.0,483.0
Small,1000,0.265,3780.3,483.0
Small,1000,0.274,3647.2,483.0
Small,1000,0.263,3806.8,483.0
Small,1000,0.258,3877.2,483.0
Small,1000,0.257,3898.4,483.0
Small,1000,0.269,3723.7,483.0
Small,1000,0.262,3815.9,483.0
Small,1000,0.258,3881.1,483.0
Small,1000,0.260,3849.1,483.0
Small,1000,0.287,3488.9,483.0
Small,1000,0.262,3816.2,483.0
Small,1000,0.275,3640.3,483.0
Small,1000,0.260,3852.5,483.0
Small,1000,0.259,3856.6,483.0
Small,1000,0.258,3874.0,483.0
Small,1000,0.255,3922.3,483.0
Small,1000,0.264,3786.7,483.0
Small,1000,0.258,3878.0,483.0
Small,1000,0.258,3882.1,483.0
Small,1000,0.264,3788.4,483.0
Small,1000,0.298,3359.7,483.0
Small,1000,0.284,3526.4,483.0
Small,1000,0.313,3194.5,483.0
Small,1000,0.328,3049.3,483.0
Small,1000,0.332,3007.8,483.0
Small,1000,0.312,3209.1,483.0
Small,1000,0.326,3064.1,483.0
Small,1000,0.318,3148.8,483.0
Small,1000,0.316,3159.9,483.0
Small,1000,0.324,3082.6,483.0
Small,1000,0.317,3156.5,483.0
Small,1000,0.336,2973.3,483.0
Small,1000,0.322,3101.2,483.0
Small,1000,0.331,3018.6,483.0
Small,1000,0.302,3314.0,483.0
Small,1000,0.337,2966.5,483.0
Small,1000,0.337,2967.9,483.0
Small,1000,0.333,3003.9,483.0
Small,1000,0.349,2869.1,483.0
Small,1000,0.401,2494.4,483.0
Small,1000,0.382,2620.3,483.0
Small,1000,0.379,2639.4,483.0
Small,1000,0.385,2600.7,483.0
Small,1000,0.380,2629.6,483.0
Small,1000,0.393,2546.9,483.0
Small,1000,0.382,2616.3,483.0
Small,1000,0.371,2697.6,483.0
Small,1000,0.359,2785.4,483.0
Small,1000,0.381,2622.9,483.0
Small,1000,0.378,2643.3,483.0
Small,1000,0.390,2564.3,483.0
Small,1000,0.377,2649.1,483.0
Small,1000,0.386,2593.6,483.0
Small,1000,0.380,2629.4,483.0
Small,1000,0.394,2536.1,483.0
Small,1000,0.406,2462.7,483.0
Small,1000,0.381,2624.6,483.0
Small,1000,0.412,2426.4,483.0
Small,1000,0.425,2350.3,483.0
Small,1000,0.386,2588.7,483.0
Small,1000,0.392,2549.4,483.0
Small,1000,0.357,2802.4,483.0
Small,1000,0.365,2741.3,483.0
Small,1000,0.373,2680.1,483.0
Small,1000,0.398,2510.0,483.0
Small,1000,0.390,2563.2,483.0
Small,1000,0.374,2670.4,483.0
Small,1000,0.390,2562.1,483.0
Small,1000,0.381,2622.7,483.0
Small,1000,0.386,2594.0,483.0
Small,1000,0.380,2633.6,483.0
Small,1000,0.411,2431.2,483.0
Small,1000,0.387,2585.6,483.0
Small,1000,0.381,2623.3,483.0
Small,1000,0.391,2556.2,483.0
Small,1000,0.409,2445.9,483.0
Small,1000,0.380,2632.7,483.0
Small,1000,0.385,2594.3,483.0
Small,1000,0.406,2463.6,483.0
Small,1000,0.331,3020.3,483.0
Small,1000,0.343,2913.7,483.0
Small,1000,0.348,2872.1,483.0
Small,1000,0.332,3009.9,483.0
Small,1000,0.344,2905.7,483.0
Small,1000,0.349,2865.2,483.0
Small,1000,0.343,2912.0,483.0
Small,1000,0.328,3047.8,483.0
Small,1000,0.358,2793.1,483.0
Small,1000,0.340,2944.0,483.0
Small,1000,0.327,3061.7,483.0
Small,1000,0.356,2809.7,483.0
Small,1000,0.403,2481.7,483.0
Small,1000,0.373,2679.0,483.0
Small,1000,0.386,2592.9,483.0
Small,1000,0.385,2599.9,483.0
Small,1000,0.392,2548.8,483.0
Small,1000,0.371,2698.2,483.0
Small,1000,0.363,2752.6,483.0
Small,1000,0.386,2592.4,483.0
Small,1000,0.365,2736.1,483.0
Small,1000,0.378,2643.0,483.0
Small,1000,0.374,2674.8,483.0
Small,1000,0.359,2787.6,483.0
Small,1000,0.372,2685.2,483.0
Small,1000,0.426,2350.0,483.0
Small,1000,0.366,2731.6,483.0
Small,1000,0.379,2638.3,483.0
Small,1000,0.373,2677.9,483.0
Small,1000,0.373,2683.3,483.0
Small,1000,0.385,2597.5,483.0
Small,1000,0.371,2694.6,483.0
Small,1000,0.394,2540.1,483.0
Small,1000,0.374,2675.1,483.0
Small,1000,0.390,2561.4,483.0
Small,1000,0.384,2604.4,483.0
Small,1000,0.369,2710.8,483.0
Small,1000,0.354,2826.0,483.0
Small,1000,0.354,2823.6,483.0
Small,1000,0.343,2918.3,483.0
Small,1000,0.336,2979.0,483.0
Small,1000,0.321,3111.9,483.0
Small,1000,0.314,3180.3,483.0
Small,1000,0.322,3105.4,483.0
Small,1000,0.317,3149.8,483.0
Small,1000,0.327,3059.5,483.0
Small,1000,0.341,2931.6,483.0
Small,1000,0.341,2928.7,483.0
Small,1000,0.333,3002.9,483.0
Small,1000,0.324,3088.9,483.0
Small,1000,0.346,2890.5,483.0
Small,1000,0.313,3196.1,483.0
Small,1000,0.335,2983.9,483.0
Small,1000,0.346,2890.6,483.0
Small,1000,0.330,3034.5,483.0
Small,1000,0.367,2721.1,483.0
Small,1000,0.405,2466.6,483.0
Small,1000,0.409,2442.8,483.0
Small,1000,0.394,2536.0,483.0
Small,1000,0.380,2632.9,483.0
Small,1000,0.388,2574.1,483.0
Small,1000,0.413,2420.4,483.0
Small,1000,0.403,2482.2,483.0
Small,1000,0.382,2618.4,483.0
Small,1000,0.347,2882.7,483.0
Small,1000,0.302,3308.2,483.0
Small,1000,0.326,3063.5,483.0
Small,1000,0.370,2702.4,483.0
Small,1000,0.310,3228.2,483.0
Small,1000,0.315,3176.1,483.0
Small,1000,0.317,3159.4,483.0
Small,1000,0.282,3542.3,483.0
Small,1000,0.282,3545.1,483.0
Small,1000,0.289,3464.8,483.0
