Test name,Total connections,Duration,Conn Rate,Reply Size
4KB,1000,0.170,5894.6,483.0
4KB,1000,0.180,5542.2,483.0
4KB,1000,0.182,5492.4,483.0
4KB,1000,0.169,5911.6,483.0
4KB,1000,0.159,6272.0,483.0
4KB,1000,0.158,6314.8,483.0
4KB,1000,0.166,6006.8,483.0
4KB,1000,0.160,6239.9,483.0
4KB,1000,0.162,6159.0,483.0
4KB,1000,0.167,6002.1,483.0
4KB,1000,0.146,6850.6,483.0
4KB,1000,0.162,6170.5,483.0
4KB,1000,0.164,6079.7,483.0
4KB,1000,0.159,6303.9,483.0
4KB,1000,0.158,6342.0,483.0
4KB,1000,0.156,6399.8,483.0
4KB,1000,0.156,6413.6,483.0
4KB,1000,0.153,6522.8,483.0
4KB,1000,0.161,6226.0,483.0
4KB,1000,0.159,6282.7,483.0
4KB,1000,0.161,6226.6,483.0
4KB,1000,0.149,6696.0,483.0
4KB,1000,0.149,6733.4,483.0
4KB,1000,0.168,5962.0,483.0
4KB,1000,0.165,6058.6,483.0
4KB,1000,0.183,5472.4,483.0
4KB,1000,0.156,6425.1,483.0
4KB,1000,0.157,6383.2,483.0
4KB,1000,0.169,5907.9,483.0
4KB,1000,0.179,5591.0,483.0
4KB,1000,0.161,6222.7,483.0
4KB,1000,0.160,6249.8,483.0
4KB,1000,0.149,6725.9,483.0
4KB,1000,0.168,5947.5,483.0
4KB,1000,0.167,6002.0,483.0
4KB,1000,0.205,4870.9,483.0
4KB,1000,0.178,5617.1,483.0
4KB,1000,0.176,5671.3,483.0
4KB,1000,0.159,6276.8,483.0
4KB,1000,0.183,5471.0,483.0
4KB,1000,0.155,6471.7,483.0
4KB,1000,0.184,5430.5,483.0
4KB,1000,0.184,5428.9,483.0
4KB,1000,0.188,5322.9,483.0
4KB,1000,0.177,5639.8,483.0
4KB,1000,0.156,6416.9,483.0
4KB,1000,0.177,5645.5,483.0
4KB,1000,0.159,6301.2,483.0
4KB,1000,0.165,6058.4,483.0
4KB,1000,0.159,6271.1,483.0
4KB,1000,0.164,6102.7,483.0
4KB,1000,0.164,6087.4,483.0
4KB,1000,0.158,6317.0,483.0
4KB,1000,0.157,6385.2,483.0
4KB,1000,0.162,6159.4,483.0
4KB,1000,0.152,6590.3,483.0
4KB,1000,0.186,5366.9,483.0
4KB,1000,0.163,6148.6,483.0
4KB,1000,0.158,6337.5,483.0
4KB,1000,0.162,6170.3,483.0
4KB,1000,0.174,5740.2,483.0
4KB,1000,0.148,6735.9,483.0
4KB,1000,0.183,5472.9,483.0
4KB,1000,0.161,6225.6,483.0
4KB,1000,0.161,6229.2,483.0
4KB,1000,0.161,6223.0,483.0
4KB,1000,0.191,5241.5,483.0
4KB,1000,0.160,6257.5,483.0
4KB,1000,0.154,6480.8,483.0
4KB,1000,0.148,6739.5,483.0
4KB,1000,0.182,5488.9,483.0
4KB,1000,0.178,5609.6,483.0
4KB,1000,0.160,6234.3,483.0
4KB,1000,0.159,6271.0,483.0
4KB,1000,0.149,6724.1,483.0
4KB,1000,0.182,5502.5,483.0
4KB,1000,0.169,5906.8,483.0
4KB,1000,0.162,6179.3,483.0
4KB,1000,0.161,6199.4,483.0
4KB,1000,0.162,6189.9,483.0
4KB,1000,0.160,6236.8,483.0
4KB,1000,0.179,5597.1,483.0
4KB,1000,0.194,5145.5,483.0
4KB,1000,0.167,5970.9,483.0
4KB,1000,0.170,5898.4,483.0
4KB,1000,0.165,6049.4,483.0
4KB,1000,0.172,5808.4,483.0
4KB,1000,0.173,5770.6,483.0
4KB,1000,0.179,5585.6,483.0
4KB,1000,0.166,6029.5,483.0
4KB,1000,0.166,6014.6,483.0
4KB,1000,0.171,5858.5,483.0
4KB,1000,0.172,5808.2,483.0
4KB,1000,0.186,5386.7,483.0
4KB,1000,0.192,5197.2,483.0
4KB,1000,0.160,6234.9,483.0
4KB,1000,0.170,5892.9,483.0
4KB,1000,0.167,6004.9,483.0
4KB,1000,0.164,6084.0,483.0
4KB,1000,0.195,5129.2,483.0
4KB,1000,0.167,5977.8,483.0
4KB,1000,0.169,5900.5,483.0
4KB,1000,0.170,5897.4,483.0
4KB,1000,0.175,5721.2,483.0
4KB,1000,0.167,5974.2,483.0
4KB,1000,0.165,6066.6,483.0
4KB,1000,0.172,5824.2,483.0
4KB,1000,0.167,5982.7,483.0
4KB,1000,0.178,5614.0,483.0
4KB,1000,0.176,5677.5,483.0
4KB,1000,0.165,6070.8,483.0
4KB,1000,0.188,5319.0,483.0
4KB,1000,0.162,6154.9,483.0
4KB,1000,0.188,5314.3,483.0
4KB,1000,0.167,5991.4,483.0
4KB,1000,0.166,6041.3,483.0
4KB,1000,0.171,5847.6,483.0
4KB,1000,0.158,6324.7,483.0
4KB,1000,0.159,6277.6,483.0
4KB,1000,0.180,5545.4,483.0
4KB,1000,0.161,6228.2,483.0
4KB,1000,0.168,5940.5,483.0
4KB,1000,0.173,5778.7,483.0
4KB,1000,0.165,6061.0,483.0
4KB,1000,0.165,6048.0,483.0
4KB,1000,0.163,6132.8,483.0
4KB,1000,0.166,6038.3,483.0
4KB,1000,0.164,6115.6,483.0
4KB,1000,0.168,5942.2,483.0
4KB,1000,0.157,6375.3,483.0
4KB,1000,0.169,5910.6,483.0
4KB,1000,0.165,6053.1,483.0
4KB,1000,0.164,6090.6,483.0
4KB,1000,0.160,6256.6,483.0
4KB,1000,0.171,5846.4,483.0
4KB,1000,0.165,6077.6,483.0
4KB,1000,0.163,6117.2,483.0
4KB,1000,0.161,6207.0,483.0
4KB,1000,0.168,5963.6,483.0
4KB,1000,0.168,5963.0,483.0
4KB,1000,0.167,5974.5,483.0
4KB,1000,0.167,6002.7,483.0
4KB,1000,0.170,5870.7,483.0
4KB,1000,0.166,6036.2,483.0
4KB,1000,0.186,5386.1,483.0
4KB,1000,0.172,5816.3,483.0
4KB,1000,0.172,5811.6,483.0
4KB,1000,0.161,6225.4,483.0
4KB,1000,0.177,5648.4,483.0
4KB,1000,0.180,5557.8,483.0
4KB,1000,0.160,6241.5,483.0
4KB,1000,0.165,6046.7,483.0
4KB,1000,0.161,6217.5,483.0
4KB,1000,0.162,6162.3,483.0
4KB,1000,0.161,6209.4,483.0
4KB,1000,0.181,5510.4,483.0
4KB,1000,0.185,5400.7,483.0
4KB,1000,0.163,6151.6,483.0
4KB,1000,0.167,5975.6,483.0
4KB,1000,0.168,5935.2,483.0
4KB,1000,0.162,6156.5,483.0
4KB,1000,0.166,6010.2,483.0
4KB,1000,0.159,6283.2,483.0
4KB,1000,0.164,6093.1,483.0
4KB,1000,0.156,6405.2,483.0
4KB,1000,0.161,6225.9,483.0
4KB,1000,0.158,6346.4,483.0
4KB,1000,0.160,6237.3,483.0
4KB,1000,0.154,6472.7,483.0
4KB,1000,0.161,6230.3,483.0
4KB,1000,0.156,6393.1,483.0
4KB,1000,0.165,6054.3,483.0
4KB,1000,0.155,6435.2,483.0
4KB,1000,0.158,6339.6,483.0
4KB,1000,0.200,5002.2,483.0
4KB,1000,0.151,6636.0,483.0
4KB,1000,0.177,5663.8,483.0
4KB,1000,0.162,6182.2,483.0
4KB,1000,0.178,5612.1,483.0
4KB,1000,0.145,6906.3,483.0
4KB,1000,0.154,6480.7,483.0
4KB,1000,0.164,6100.6,483.0
4KB,1000,0.162,6160.1,483.0
4KB,1000,0.152,6578.2,483.0
4KB,1000,0.181,5523.1,483.0
4KB,1000,0.148,6775.9,483.0
4KB,1000,0.168,5968.4,483.0
4KB,1000,0.159,6275.3,483.0
4KB,1000,0.167,5975.7,483.0
4KB,1000,0.158,6311.8,483.0
4KB,1000,0.164,6111.4,483.0
4KB,1000,0.163,6142.2,483.0
4KB,1000,0.163,6145.9,483.0
4KB,1000,0.152,6593.6,483.0
4KB,1000,0.161,6201.3,483.0
4KB,1000,0.163,6124.8,483.0
4KB,1000,0.182,5504.8,483.0
4KB,1000,0.147,6818.7,483.0
4KB,1000,0.164,6080.9,483.0
4KB,1000,0.163,6134.7,483.0
4KB,1000,0.159,6270.5,483.0
4KB,1000,0.182,5491.8,483.0
4KB,1000,0.179,5572.6,483.0
4KB,1000,0.164,6093.7,483.0
4KB,1000,0.190,5270.0,483.0
4KB,1000,0.164,6093.2,483.0
4KB,1000,0.168,5950.0,483.0
4KB,1000,0.162,6178.5,483.0
4KB,1000,0.154,6478.4,483.0
4KB,1000,0.162,6184.4,483.0
4KB,1000,0.171,5863.4,483.0
4KB,1000,0.157,6354.4,483.0
4KB,1000,0.183,5476.9,483.0
4KB,1000,0.156,6428.9,483.0
4KB,1000,0.157,6387.1,483.0
4KB,1000,0.149,6723.3,483.0
4KB,1000,0.155,6461.9,483.0
4KB,1000,0.151,6611.8,483.0
4KB,1000,0.164,6094.7,483.0
4KB,1000,0.155,6448.3,483.0
4KB,1000,0.158,6313.2,483.0
4KB,1000,0.159,6298.1,483.0
4KB,1000,0.159,6292.0,483.0
4KB,1000,0.172,5807.0,483.0
4KB,1000,0.166,6009.4,483.0
4KB,1000,0.159,6309.0,483.0
4KB,1000,0.183,5453.7,483.0
4KB,1000,0.148,6754.7,483.0
4KB,1000,0.152,6571.9,483.0
4KB,1000,0.161,6203.6,483.0
4KB,1000,0.161,6226.8,483.0
4KB,1000,0.150,6664.6,483.0
4KB,1000,0.151,6624.5,483.0
4KB,1000,0.177,5644.2,483.0
4KB,1000,0.168,5969.4,483.0
4KB,1000,0.157,6356.3,483.0
4KB,1000,0.163,6148.9,483.0
4KB,1000,0.159,6283.0,483.0
4KB,1000,0.166,6018.9,483.0
4KB,1000,0.179,5597.8,483.0
4KB,1000,0.169,5921.1,483.0
4KB,1000,0.167,5998.7,483.0
4KB,1000,0.166,6020.0,483.0
4KB,1000,0.167,5999.8,483.0
4KB,1000,0.166,6035.2,483.0
4KB,1000,0.162,6184.6,483.0
4KB,1000,0.156,6418.1,483.0
4KB,1000,0.157,6367.7,483.0
4KB,1000,0.189,5279.4,483.0
4KB,1000,0.167,5991.8,483.0
4KB,1000,0.162,6182.5,483.0
4KB,1000,0.179,5600.2,483.0
4KB,1000,0.168,5952.7,483.0
4KB,1000,0.167,5989.4,483.0
4KB,1000,0.162,6157.4,483.0
4KB,1000,0.182,5485.5,483.0
4KB,1000,0.148,6747.5,483.0
4KB,1000,0.173,5792.4,483.0
4KB,1000,0.153,6556.0,483.0
4KB,1000,0.153,6527.0,483.0
4KB,1000,0.161,6218.3,483.0
4KB,1000,0.165,6051.3,483.0
4KB,1000,0.167,5997.0,483.0
4KB,1000,0.168,5947.1,483.0
4KB,1000,0.171,5854.4,483.0
4KB,1000,0.174,5737.1,483.0
4KB,1000,0.174,5747.9,483.0
4KB,1000,0.186,5371.7,483.0
4KB,1000,0.162,6188.1,483.0
4KB,1000,0.162,6160.6,483.0
4KB,1000,0.167,5972.3,483.0
4KB,1000,0.160,6269.5,483.0
4KB,1000,0.154,6485.3,483.0
4KB,1000,0.162,6168.8,483.0
4KB,1000,0.160,6239.9,483.0
4KB,1000,0.160,6248.7,483.0
4KB,1000,0.152,6596.4,483.0
4KB,1000,0.183,5471.5,483.0
4KB,1000,0.158,6317.1,483.0
4KB,1000,0.164,6107.8,483.0
4KB,1000,0.165,6076.1,483.0
4KB,1000,0.162,6188.0,483.0
4KB,1000,0.151,6619.7,483.0
4KB,1000,0.188,5315.3,483.0
4KB,1000,0.178,5628.2,483.0
4KB,1000,0.184,5438.9,483.0
4KB,1000,0.147,6808.0,483.0
4KB,1000,0.171,5846.3,483.0
4KB,1000,0.169,5899.8,483.0
4KB,1000,0.186,5366.8,483.0
4KB,1000,0.154,6501.8,483.0
4KB,1000,0.168,5947.6,483.0
4KB,1000,0.162,6187.3,483.0
4KB,1000,0.166,6006.4,483.0
4KB,1000,0.176,5696.8,483.0
4KB,1000,0.166,6040.8,483.0
4KB,1000,0.182,5504.9,483.0
4KB,1000,0.154,6486.0,483.0
4KB,1000,0.156,6414.5,483.0
4KB,1000,0.160,6269.0,483.0
4KB,1000,0.179,5580.3,483.0
4KB,1000,0.158,6342.8,483.0
4KB,1000,0.147,6786.3,483.0
4KB,1000,0.169,5924.2,483.0
4KB,1000,0.158,6319.7,483.0
4KB,1000,0.161,6223.9,483.0
4KB,1000,0.163,6147.3,483.0
4KB,1000,0.160,6260.8,483.0
4KB,1000,0.160,6259.2,483.0
4KB,1000,0.161,6218.8,483.0
4KB,1000,0.165,6062.6,483.0
4KB,1000,0.151,6616.7,483.0
4KB,1000,0.151,6613.2,483.0
4KB,1000,0.159,6287.8,483.0
4KB,1000,0.179,5594.2,483.0
4KB,1000,0.155,6440.4,483.0
4KB,1000,0.180,5562.2,483.0
4KB,1000,0.157,6363.7,483.0
4KB,1000,0.159,6283.6,483.0
4KB,1000,0.163,6118.4,483.0
4KB,1000,0.169,5924.6,483.0
4KB,1000,0.153,6527.2,483.0
4KB,1000,0.156,6427.4,483.0
4KB,1000,0.151,6625.5,483.0
4KB,1000,0.157,6384.1,483.0
4KB,1000,0.172,5812.5,483.0
4KB,1000,0.151,6606.3,483.0
4KB,1000,0.170,5891.9,483.0
4KB,1000,0.150,6653.2,483.0
4KB,1000,0.169,5925.5,483.0
4KB,1000,0.150,6668.7,483.0
4KB,1000,0.173,5765.1,483.0
4KB,1000,0.155,6450.4,483.0
4KB,1000,0.162,6164.2,483.0
4KB,1000,0.171,5852.6,483.0
4KB,1000,0.148,6770.2,483.0
4KB,1000,0.180,5552.9,483.0
4KB,1000,0.149,6710.3,483.0
4KB,1000,0.175,5727.7,483.0
4KB,1000,0.161,6192.2,483.0
4KB,1000,0.178,5603.9,483.0
4KB,1000,0.151,6613.0,483.0
4KB,1000,0.160,6259.6,483.0
4KB,1000,0.162,6188.7,483.0
4KB,1000,0.172,5806.1,483.0
4KB,1000,0.151,6613.9,483.0
4KB,1000,0.158,6333.6,483.0
4KB,1000,0.164,6098.5,483.0
4KB,1000,0.151,6609.3,483.0
4KB,1000,0.187,5343.9,483.0
4KB,1000,0.150,6647.5,483.0
4KB,1000,0.156,6394.1,483.0
4KB,1000,0.164,6093.9,483.0
4KB,1000,0.158,6313.0,483.0
4KB,1000,0.167,5981.4,483.0
4KB,1000,0.161,6226.2,483.0
4KB,1000,0.157,6373.9,483.0
4KB,1000,0.163,6134.3,483.0
4KB,1000,0.161,6222.8,483.0
4KB,1000,0.164,6094.7,483.0
4KB,1000,0.163,6146.1,483.0
4KB,1000,0.160,6262.6,483.0
4KB,1000,0.155,6470.6,483.0
4KB,1000,0.144,6937.8,483.0
4KB,1000,0.151,6628.3,483.0
4KB,1000,0.175,5699.2,483.0
4KB,1000,0.151,6605.5,483.0
4KB,1000,0.169,5922.7,483.0
4KB,1000,0.148,6753.7,483.0
4KB,1000,0.153,6534.5,483.0
4KB,1000,0.156,6420.8,483.0
4KB,1000,0.158,6316.0,483.0
4KB,1000,0.156,6392.6,483.0
4KB,1000,0.163,6124.5,483.0
4KB,1000,0.169,5918.6,483.0
4KB,1000,0.165,6067.2,483.0
4KB,1000,0.158,6315.0,483.0
4KB,1000,0.151,6621.9,483.0
4KB,1000,0.160,6238.5,483.0
4KB,1000,0.162,6176.1,483.0
4KB,1000,0.161,6201.1,483.0
4KB,1000,0.169,5905.4,483.0
4KB,1000,0.166,6036.8,483.0
4KB,1000,0.160,6231.9,483.0
4KB,1000,0.158,6318.5,483.0
4KB,1000,0.155,6454.2,483.0
4KB,1000,0.158,6327.7,483.0
4KB,1000,0.161,6225.5,483.0
4KB,1000,0.156,6410.4,483.0
4KB,1000,0.156,6390.2,483.0
4KB,1000,0.168,5941.8,483.0
4KB,1000,0.157,6363.3,483.0
4KB,1000,0.163,6151.3,483.0
4KB,1000,0.159,6307.0,483.0
4KB,1000,0.158,6313.3,483.0
4KB,1000,0.154,6488.6,483.0
4KB,1000,0.155,6431.2,483.0
4KB,1000,0.149,6711.7,483.0
4KB,1000,0.151,6611.5,483.0
4KB,1000,0.156,6408.0,483.0
4KB,1000,0.149,6708.9,483.0
4KB,1000,0.150,6679.0,483.0
4KB,1000,0.151,6608.4,483.0
4KB,1000,0.155,6446.0,483.0
10KB,1000,0.161,6204.3,483.0
10KB,1000,0.167,5995.8,483.0
10KB,1000,0.175,5726.7,483.0
10KB,1000,0.187,5351.4,483.0
10KB,1000,0.165,6060.8,483.0
10KB,1000,0.169,5926.5,483.0
10KB,1000,0.158,6312.3,483.0
10KB,1000,0.155,6443.5,483.0
10KB,1000,0.177,5639.9,483.0
10KB,1000,0.145,6873.3,483.0
10KB,1000,0.145,6900.0,483.0
10KB,1000,0.179,5601.8,483.0
10KB,1000,0.170,5868.1,483.0
10KB,1000,0.162,6180.9,483.0
10KB,1000,0.162,6156.3,483.0
10KB,1000,0.163,6146.9,483.0
10KB,1000,0.174,5759.3,483.0
10KB,1000,0.171,5842.0,483.0
10KB,1000,0.173,5774.7,483.0
10KB,1000,0.192,5219.6,483.0
10KB,1000,0.170,5873.8,483.0
10KB,1000,0.165,6048.4,483.0
10KB,1000,0.168,5954.2,483.0
10KB,1000,0.167,5989.0,483.0
10KB,1000,0.187,5343.9,483.0
10KB,1000,0.168,5946.3,483.0
10KB,1000,0.175,5722.5,483.0
10KB,1000,0.173,5769.2,483.0
10KB,1000,0.161,6197.9,483.0
10KB,1000,0.173,5790.9,483.0
10KB,1000,0.169,5933.3,483.0
10KB,1000,0.177,5644.4,483.0
10KB,1000,0.171,5850.5,483.0
10KB,1000,0.175,5719.5,483.0
10KB,1000,0.179,5578.0,483.0
10KB,1000,0.179,5599.3,483.0
10KB,1000,0.159,6293.3,483.0
10KB,1000,0.163,6145.1,483.0
10KB,1000,0.173,5795.1,483.0
10KB,1000,0.169,5923.7,483.0
10KB,1000,0.165,6065.8,483.0
10KB,1000,0.195,5121.6,483.0
10KB,1000,0.166,6028.2,483.0
10KB,1000,0.162,6175.7,483.0
10KB,1000,0.166,6035.4,483.0
10KB,1000,0.166,6021.8,483.0
10KB,1000,0.163,6128.0,483.0
10KB,1000,0.164,6079.7,483.0
10KB,1000,0.164,6081.2,483.0
10KB,1000,0.173,5796.6,483.0
10KB,1000,0.186,5375.3,483.0
10KB,1000,0.179,5578.6,483.0
10KB,1000,0.164,6097.6,483.0
10KB,1000,0.161,6211.8,483.0
10KB,1000,0.160,6249.4,483.0
10KB,1000,0.184,5438.4,483.0
10KB,1000,0.169,5911.4,483.0
10KB,1000,0.167,5994.3,483.0
10KB,1000,0.172,5804.9,483.0
10KB,1000,0.169,5932.9,483.0
10KB,1000,0.166,6037.3,483.0
10KB,1000,0.165,6049.3,483.0
10KB,1000,0.174,5741.8,483.0
10KB,1000,0.177,5653.4,483.0
10KB,1000,0.166,6036.7,483.0
10KB,1000,0.165,6061.4,483.0
10KB,1000,0.171,5837.9,483.0
10KB,1000,0.166,6010.5,483.0
10KB,1000,0.163,6136.0,483.0
10KB,1000,0.165,6049.4,483.0
10KB,1000,0.164,6096.4,483.0
10KB,1000,0.161,6216.2,483.0
10KB,1000,0.165,6059.8,483.0
10KB,1000,0.171,5851.9,483.0
10KB,1000,0.160,6232.5,483.0
10KB,1000,0.160,6263.5,483.0
10KB,1000,0.158,6321.7,483.0
10KB,1000,0.200,5011.0,483.0
10KB,1000,0.160,6263.6,483.0
10KB,1000,0.159,6305.9,483.0
10KB,1000,0.167,5986.6,483.0
10KB,1000,0.175,5714.3,483.0
10KB,1000,0.169,5932.1,483.0
10KB,1000,0.161,6199.2,483.0
10KB,1000,0.185,5396.5,483.0
10KB,1000,0.166,6037.8,483.0
10KB,1000,0.163,6139.2,483.0
10KB,1000,0.163,6131.9,483.0
10KB,1000,0.169,5909.0,483.0
10KB,1000,0.166,6030.7,483.0
10KB,1000,0.168,5946.1,483.0
10KB,1000,0.175,5722.5,483.0
10KB,1000,0.169,5908.4,483.0
10KB,1000,0.176,5687.7,483.0
10KB,1000,0.188,5323.0,483.0
10KB,1000,0.166,6024.7,483.0
10KB,1000,0.161,6198.9,483.0
10KB,1000,0.159,6295.6,483.0
10KB,1000,0.181,5533.3,483.0
10KB,1000,0.165,6049.9,483.0
10KB,1000,0.165,6059.6,483.0
10KB,1000,0.162,6159.3,483.0
10KB,1000,0.163,6121.5,483.0
10KB,1000,0.168,5946.2,483.0
10KB,1000,0.169,5905.7,483.0
10KB,1000,0.167,5992.0,483.0
10KB,1000,0.168,5954.6,483.0
10KB,1000,0.161,6202.6,483.0
10KB,1000,0.163,6129.4,483.0
10KB,1000,0.175,5712.0,483.0
10KB,1000,0.185,5410.8,483.0
10KB,1000,0.167,5978.0,483.0
10KB,1000,0.175,5703.8,483.0
10KB,1000,0.164,6109.2,483.0
10KB,1000,0.171,5854.0,483.0
10KB,1000,0.174,5740.0,483.0
10KB,1000,0.176,5683.8,483.0
10KB,1000,0.174,5758.2,483.0
10KB,1000,0.172,5812.0,483.0
10KB,1000,0.163,6125.2,483.0
10KB,1000,0.166,6024.4,483.0
10KB,1000,0.171,5855.7,483.0
10KB,1000,0.158,6335.3,483.0
10KB,1000,0.168,5965.4,483.0
10KB,1000,0.191,5233.6,483.0
10KB,1000,0.194,5156.3,483.0
10KB,1000,0.168,5969.7,483.0
10KB,1000,0.173,5788.7,483.0
10KB,1000,0.177,5644.8,483.0
10KB,1000,0.178,5627.7,483.0
10KB,1000,0.176,5685.2,483.0
10KB,1000,0.170,5876.8,483.0
10KB,1000,0.168,5950.7,483.0
10KB,1000,0.168,5958.3,483.0
10KB,1000,0.181,5529.4,483.0
10KB,1000,0.167,5974.6,483.0
10KB,1000,0.168,5942.9,483.0
10KB,1000,0.164,6084.8,483.0
10KB,1000,0.163,6147.9,483.0
10KB,1000,0.171,5838.1,483.0
10KB,1000,0.157,6363.9,483.0
10KB,1000,0.170,5883.1,483.0
10KB,1000,0.165,6056.7,483.0
10KB,1000,0.173,5789.4,483.0
10KB,1000,0.168,5950.1,483.0
10KB,1000,0.175,5725.5,483.0
10KB,1000,0.166,6013.0,483.0
10KB,1000,0.174,5747.0,483.0
10KB,1000,0.161,6213.6,483.0
10KB,1000,0.170,5876.1,483.0
10KB,1000,0.171,5864.5,483.0
10KB,1000,0.172,5818.0,483.0
10KB,1000,0.167,5973.1,483.0
10KB,1000,0.154,6476.3,483.0
10KB,1000,0.163,6121.0,483.0
10KB,1000,0.167,5989.1,483.0
10KB,1000,0.164,6098.5,483.0
10KB,1000,0.164,6089.7,483.0
10KB,1000,0.189,5299.0,483.0
10KB,1000,0.170,5890.0,483.0
10KB,1000,0.167,5971.5,483.0
10KB,1000,0.169,5916.0,483.0
10KB,1000,0.162,6161.5,483.0
10KB,1000,0.161,6228.4,483.0
10KB,1000,0.165,6058.0,483.0
10KB,1000,0.159,6288.0,483.0
10KB,1000,0.166,6030.6,483.0
10KB,1000,0.169,5933.7,483.0
10KB,1000,0.173,5785.8,483.0
10KB,1000,0.171,5851.6,483.0
10KB,1000,0.164,6090.9,483.0
10KB,1000,0.170,5894.3,483.0
10KB,1000,0.161,6212.0,483.0
10KB,1000,0.160,6265.5,483.0
10KB,1000,0.166,6035.6,483.0
10KB,1000,0.159,6293.4,483.0
10KB,1000,0.172,5805.4,483.0
10KB,1000,0.168,5948.3,483.0
10KB,1000,0.164,6094.3,483.0
10KB,1000,0.172,5804.7,483.0
10KB,1000,0.167,6000.1,483.0
10KB,1000,0.173,5766.8,483.0
10KB,1000,0.166,6042.1,483.0
10KB,1000,0.167,5994.4,483.0
10KB,1000,0.168,5937.0,483.0
10KB,1000,0.170,5891.1,483.0
10KB,1000,0.165,6071.9,483.0
10KB,1000,0.164,6106.4,483.0
10KB,1000,0.176,5685.4,483.0
10KB,1000,0.161,6230.0,483.0
10KB,1000,0.162,6165.6,483.0
10KB,1000,0.196,5111.8,483.0
10KB,1000,0.189,5292.7,483.0
10KB,1000,0.184,5448.9,483.0
10KB,1000,0.164,6091.8,483.0
10KB,1000,0.184,5437.9,483.0
10KB,1000,0.148,6749.6,483.0
